date,actual_flux,predicted_flux,absolute_error,relative_error
2019-02-11,59.87412,59.46977,0.40435028,0.675334
2019-02-12,59.900295,59.475883,0.42441177,0.7085303
2019-02-13,59.92647,59.35935,0.5671234,0.9463654
2019-02-14,59.95265,59.26785,0.6847992,1.1422334
2019-02-15,59.978825,59.39608,0.5827446,0.9715839
2019-02-16,60.005,59.614944,0.3900566,0.65004015
2019-02-17,60.031178,59.75662,0.27455902,0.45736074
2019-02-18,60.057354,59.763084,0.29426956,0.4899809
2019-02-19,60.08353,59.71506,0.36846924,0.61326164
2019-02-20,60.109707,59.77934,0.33036804,0.54960847
2019-02-21,60.135883,59.822018,0.31386566,0.5219274
2019-02-22,60.16206,59.515865,0.64619446,1.0740896
2019-02-23,60.188236,59.61598,0.572258,0.9507805
2019-02-24,60.214413,59.803387,0.411026,0.682604
2019-02-25,60.24059,59.92442,0.31616974,0.524845
2019-02-26,60.266766,59.927166,0.3395996,0.563494
2019-02-27,60.292942,59.95279,0.34015274,0.5641668
2019-02-28,60.31912,59.795708,0.5234108,0.86773616
2019-03-01,60.345295,59.55903,0.7862663,1.3029455
2019-03-02,60.37147,59.481422,0.890049,1.4742874
2019-03-03,60.397648,59.55406,0.84358597,1.3967199
2019-03-04,60.423824,59.735916,0.6879082,1.1384717
2019-03-05,60.45,59.820602,0.62939835,1.0411882
2019-03-06,60.64,59.84932,0.79067993,1.3038918
2019-03-07,59.36,59.66545,0.30545044,0.51457286
2019-03-08,61.15,59.418182,1.7318192,2.8320837
2019-03-09,61.63,59.608746,2.0212555,3.2796617
2019-03-10,61.69,59.749573,1.9404259,3.1454465
2019-03-11,60.920002,59.98168,0.93832016,1.5402497
2019-03-12,60.7,59.952175,0.7478256,1.2320027
2019-03-13,59.6,59.80315,0.2031517,0.34085858
2019-03-14,59.63,59.835484,0.20548248,0.3445958
2019-03-15,59.485,59.759712,0.2747116,0.4618166
2019-03-16,59.34,59.495438,0.15543747,0.26194385
2019-03-17,57.52,59.332943,1.8129425,3.1518471
2019-03-18,59.12,58.940315,0.17968369,0.30393046
2019-03-19,59.88,58.980206,0.89979553,1.5026644
2019-03-20,60.73,59.104385,1.6256142,2.6767893
2019-03-21,60.01,59.332775,0.6772232,1.1285173
2019-03-22,61.27,59.470367,1.799633,2.9372172
2019-03-23,60.84,59.630047,1.2099533,1.9887464
2019-03-24,60.95,59.744736,1.205265,1.9774652
2019-03-25,61.58,59.9085,1.6715012,2.7143571
2019-03-26,61.1,59.91867,1.1813278,1.9334335
2019-03-27,60.84,59.811005,1.0289955,1.6913142
2019-03-28,59.46,59.872616,0.41261673,0.69394
2019-03-29,59.51,59.51368,0.0036811829,0.0061858227
2019-03-30,59.329998,59.535633,0.20563507,0.34659544
2019-03-31,60.55,59.683083,0.86691666,1.4317368
2019-04-01,59.16,59.729523,0.56952286,0.96268237
2019-04-02,59.31,59.68167,0.37166977,0.6266561
2019-04-03,58.44,59.536648,1.0966492,1.8765386
2019-04-04,59.75,59.26495,0.4850502,0.8117995
2019-04-05,59.77,59.040916,0.729084,1.219816
2019-04-06,59.795,59.003036,0.79196167,1.3244615
2019-04-07,59.82,59.29301,0.526989,0.88095784
2019-04-08,59.845,59.519363,0.32563782,0.5441354
2019-04-09,59.87,59.454132,0.41586685,0.69461644
2019-04-10,59.895,59.389797,0.50520325,0.84348154
2019-04-11,59.92,59.29482,0.6251793,1.0433567
2019-04-12,59.945,59.421825,0.5231743,0.8727572
2019-04-13,59.97,59.518394,0.45160675,0.75305444
2019-04-14,59.995,59.66312,0.33187866,0.5531772
2019-04-15,60.02,59.851913,0.168087,0.28005165
2019-04-16,60.045,59.75735,0.28764725,0.4790528
2019-04-17,60.07,59.751316,0.31868362,0.53052044
2019-04-18,60.095,59.83364,0.26136017,0.43491167
2019-04-19,60.12,59.769127,0.35087204,0.5836195
2019-04-20,60.145,59.672516,0.4724846,0.7855758
2019-04-21,60.17,59.637077,0.53292084,0.88569194
2019-04-22,60.195,59.562237,0.6327629,1.0511885
2019-04-23,60.22,59.55784,0.6621628,1.0995729
2019-04-24,60.245,59.524525,0.72047424,1.1959071
2019-04-25,60.27,59.5546,0.7154007,1.186993
2019-04-26,60.295002,59.541134,0.7538681,1.2502996
2019-04-27,60.32,59.668205,0.65179443,1.080561
2019-04-28,60.345,59.717064,0.6279373,1.0405788
2019-04-29,60.37,59.797516,0.57248306,0.94829065
2019-04-30,60.395,59.873135,0.52186584,0.8640878
2019-05-01,60.42,59.84679,0.57320786,0.94870555
2019-05-02,60.445,59.679855,0.76514435,1.2658522
2019-05-03,60.47,59.69139,0.7786102,1.2875975
2019-05-04,59.25,59.539536,0.28953552,0.48866755
2019-05-05,58.75,59.438026,0.6880264,1.1711088
2019-05-06,59.31,59.50942,0.19941711,0.33622846
2019-05-07,59.58,59.529507,0.050495148,0.08475184
2019-05-08,59.23,59.53568,0.30567932,0.51608866
2019-05-09,57.64,59.57305,1.9330521,3.3536644
2019-05-10,58.18,59.377148,1.1971474,2.0576613
2019-05-11,55.79,59.067165,3.2771645,5.874107
2019-05-12,56.06,58.09865,2.0386505,3.636551
2019-05-13,57.62,57.559616,0.060382843,0.10479494
2019-05-14,55.9,57.30421,1.4042091,2.512002
2019-05-15,57.63,56.664608,0.96539307,1.6751571
2019-05-16,57.829998,56.43472,1.3952789,2.4127252
2019-05-17,56.6,56.74754,0.14754105,0.26067322
2019-05-18,58.11,57.108475,1.0015259,1.7235
2019-05-19,57.9,57.4109,0.4891014,0.8447347
2019-05-20,57.55,57.74231,0.19231033,0.33416218
2019-05-21,59.13,57.783443,1.3465576,2.2772832
2019-05-22,58.46,58.101196,0.3588028,0.6137578
2019-05-23,59.91,58.457333,1.4526672,2.4247491
2019-05-24,61.19,58.64961,2.54039,4.151643
2019-05-25,59.51,58.942703,0.5672951,0.95327693
2019-05-26,60.51,59.219,1.2909966,2.133526
2019-05-27,58.57,59.530025,0.9600258,1.6391084
2019-05-28,60.71,58.93601,1.7739906,2.9220731
2019-05-29,59.81,58.74305,1.0669518,1.7839018
2019-05-30,60.09,58.87475,1.2152519,2.0223863
2019-05-31,61.239998,59.201622,2.0383759,3.328504
2019-06-01,60.64,59.648903,0.9910965,1.634394
2019-06-02,60.3,59.95751,0.34248734,0.56797236
2019-06-03,59.47,60.095505,0.62550354,1.0517968
2019-06-04,60.11,60.046795,0.06320572,0.10515009
2019-06-05,60.085556,59.825268,0.26028824,0.43319604
2019-06-06,60.06111,59.729256,0.33185577,0.5525302
2019-06-07,60.036667,59.805096,0.2315712,0.3857163
2019-06-08,60.012222,59.72543,0.28679276,0.47789058
2019-06-09,59.987778,59.301064,0.6867142,1.1447568
2019-06-10,59.963333,59.317326,0.64600754,1.0773375
2019-06-11,59.93889,59.55428,0.38460922,0.6416689
2019-06-12,59.914444,59.701035,0.21340942,0.35619026
2019-06-13,59.89,59.660984,0.22901535,0.38239333
2019-06-14,59.865555,59.474354,0.39120102,0.653466
2019-06-15,59.84111,59.510056,0.3310547,0.55322284
2019-06-16,59.816666,59.592896,0.22377014,0.3740933
2019-06-17,59.79222,59.72173,0.07049179,0.11789459
2019-06-18,59.767776,59.795105,0.027328491,0.04572446
2019-06-19,59.743332,59.726585,0.016746521,0.028030777
2019-06-20,59.718887,59.686844,0.032043457,0.053657155
2019-06-21,59.694443,59.42952,0.2649231,0.44379857
2019-06-22,59.670002,59.291256,0.37874603,0.63473445
2019-06-23,59.645557,59.465473,0.18008423,0.30192396
2019-06-24,59.62111,59.585873,0.03523636,0.05910047
