date,predicted_flux
2013-05-25,33.896095
2013-05-26,33.639652
2013-05-27,33.617054
2013-05-28,34.029537
2013-05-29,34.68187
2013-05-30,35.28971
2013-05-31,35.82638
2013-06-01,36.103397
2013-06-02,34.98906
2013-06-03,35.122192
2013-06-04,35.727146
2013-06-05,36.36697
2013-06-06,36.813812
2013-06-07,36.419296
2013-06-08,35.61151
2013-06-09,35.666695
2013-06-10,35.842793
2013-06-11,35.64342
2013-06-12,35.531006
2013-06-13,35.667255
2013-06-14,35.936703
2013-06-15,36.286217
2013-06-16,36.385033
2013-06-17,36.362213
2013-06-18,36.264732
2013-06-19,36.26341
2013-06-20,36.4148
2013-06-21,35.819546
2013-06-22,35.537754
2013-06-23,35.71223
2013-06-24,35.79797
2013-06-25,35.78286
2013-06-26,36.05187
2013-06-27,36.305016
2013-06-28,36.262062
2013-06-29,35.303135
2013-06-30,34.79936
2013-07-01,34.919106
2013-07-02,35.384228
2013-07-03,36.127426
2013-07-04,36.669212
2013-07-05,36.721184
2013-07-06,36.160824
2013-07-07,35.464565
2013-07-08,35.538902
2013-07-09,35.868923
2013-07-10,35.841633
2013-07-11,35.05063
2013-07-12,34.80331
2013-07-13,34.826416
2013-07-14,34.108826
2013-07-15,34.0567
2013-07-16,34.547783
2013-07-17,35.112057
2013-07-18,35.632076
2013-07-19,35.420963
2013-07-20,35.408615
2013-07-21,36.236225
2013-07-22,37.0253
2013-07-23,37.371964
2013-07-24,37.715645
2013-07-25,38.0301
2013-07-26,37.808624
2013-07-27,37.397556
2013-07-28,37.375183
2013-07-29,37.318123
2013-07-30,37.32983
2013-07-31,37.236366
2013-08-01,37.181026
2013-08-02,37.219376
2013-08-03,37.29044
2013-08-04,37.296062
2013-08-05,36.422573
2013-08-06,35.839455
2013-08-07,35.771885
2013-08-08,36.03744
2013-08-09,36.36434
2013-08-10,36.241516
2013-08-11,35.89532
2013-08-12,36.085613
2013-08-13,36.35893
2013-08-14,36.215633
2013-08-15,36.066402
2013-08-16,35.823822
2013-08-17,35.849693
2013-08-18,36.463142
2013-08-19,37.288883
2013-08-20,37.871117
2013-08-21,38.094223
2013-08-22,37.646763
2013-08-23,37.271652
2013-08-24,37.2648
2013-08-25,36.604057
2013-08-26,36.52133
2013-08-27,36.665543
2013-08-28,36.256374
2013-08-29,36.23391
2013-08-30,36.427265
2013-08-31,35.98844
2013-09-01,35.89478
2013-09-02,35.85185
2013-09-03,36.002422
2013-09-04,35.468273
2013-09-05,35.15829
2013-09-06,35.017735
2013-09-07,34.94717
2013-09-08,35.04053
2013-09-09,35.303234
2013-09-10,35.599506
2013-09-11,35.766685
2013-09-12,35.775826
2013-09-13,35.64279
2013-09-14,35.376396
2013-09-15,35.729374
2013-09-16,36.125664
2013-09-17,36.446415
2013-09-18,36.391674
2013-09-19,36.35285
2013-09-20,36.28991
2013-09-21,36.384556
2013-09-22,36.47679
2013-09-23,36.60894
2013-09-24,36.6283
2013-09-25,36.406376
2013-09-26,36.4813
2013-09-27,36.845394
2013-09-28,37.207092
2013-09-29,37.700188
2013-09-30,38.0895
2013-10-01,38.10891
2013-10-02,37.61131
2013-10-03,36.060093
2013-10-04,35.374447
2013-10-05,35.918903
2013-10-06,36.697983
2013-10-07,37.29852
2013-10-08,37.521645
2013-10-09,37.11759
2013-10-10,36.252037
2013-10-11,36.34991
2013-10-12,36.942883
2013-10-13,37.25925
2013-10-14,37.538883
2013-10-15,37.12271
2013-10-16,36.85477
2013-10-17,36.81511
2013-10-18,36.905056
2013-10-19,37.039497
2013-10-20,37.186813
2013-10-21,37.392258
2013-10-22,37.57653
2013-10-23,37.173374
2013-10-24,37.084675
2013-10-25,37.068882
2013-10-26,37.38059
2013-10-27,37.630463
2013-10-28,37.84862
2013-10-29,37.87994
2013-10-30,37.62523
2013-10-31,36.912094
2013-11-01,36.34057
2013-11-02,36.323837
2013-11-03,36.738804
2013-11-04,36.828026
2013-11-05,36.794464
2013-11-06,36.956375
2013-11-07,37.24515
2013-11-08,37.077602
2013-11-09,37.145187
2013-11-10,36.445858
2013-11-11,36.312374
2013-11-12,35.947205
2013-11-13,36.1284
2013-11-14,36.66037
2013-11-15,36.838806
2013-11-16,36.632645
2013-11-17,36.07399
2013-11-18,36.036407
2013-11-19,36.120663
