date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,helium_flux m^-2sr^-1s^-1GV^-1,SEPorNODATA
2012-01-13,2.97,3.29,48.29,OBSERVED
2012-01-13,3.29,3.64,42.48,OBSERVED
2012-01-13,3.64,4.02,34.89,OBSERVED
2012-01-13,4.02,4.43,29.84,OBSERVED
2012-01-13,4.43,4.88,24.96,OBSERVED
2012-01-13,4.88,5.37,20.57,OBSERVED
2012-01-13,5.37,5.9,17.2,OBSERVED
2012-01-13,5.9,6.47,14.24,OBSERVED
2012-01-13,6.47,7.09,11.5,OBSERVED
2012-01-13,7.09,7.76,9.267,OBSERVED
2012-01-13,7.76,8.48,7.635,OBSERVED
2012-01-13,8.48,9.26,6.06,OBSERVED
2012-01-13,9.26,10.1,4.964,OBSERVED
2012-01-13,10.1,11.0,4.038,OBSERVED
2012-01-13,11.0,13.0,2.938,OBSERVED
2012-01-13,13.0,16.6,1.741,OBSERVED
2012-01-13,16.6,22.8,0.8544,OBSERVED
2012-01-13,22.8,33.5,0.3406,OBSERVED
2012-01-13,33.5,48.5,0.1245,OBSERVED
2012-01-13,48.5,69.7,0.04482,OBSERVED
2012-01-13,69.7,100.0,0.01687,OBSERVED
2012-01-14,1.71,1.92,80.63,OBSERVED
2012-01-14,1.92,2.15,77.08,OBSERVED
2012-01-14,2.15,2.4,69.65,OBSERVED
2012-01-14,2.4,2.67,62.24,OBSERVED
2012-01-14,2.67,2.97,55.79,OBSERVED
2012-01-14,2.97,3.29,49.36,OBSERVED
2012-01-14,3.29,3.64,41.88,OBSERVED
2012-01-14,3.64,4.02,34.73,OBSERVED
2012-01-14,4.02,4.43,29.72,OBSERVED
2012-01-14,4.43,4.88,24.52,OBSERVED
2012-01-14,4.88,5.37,20.83,OBSERVED
2012-01-14,5.37,5.9,17.08,OBSERVED
2012-01-14,5.9,6.47,14.06,OBSERVED
2012-01-14,6.47,7.09,11.52,OBSERVED
2012-01-14,7.09,7.76,9.375,OBSERVED
2012-01-14,7.76,8.48,7.568,OBSERVED
2012-01-14,8.48,9.26,6.121,OBSERVED
2012-01-14,9.26,10.1,4.884,OBSERVED
2012-01-14,10.1,11.0,4.063,OBSERVED
2012-01-14,11.0,13.0,2.951,OBSERVED
2012-01-14,13.0,16.6,1.758,OBSERVED
2012-01-14,16.6,22.8,0.8579,OBSERVED
2012-01-14,22.8,33.5,0.3352,OBSERVED
2012-01-14,33.5,48.5,0.1246,OBSERVED
2012-01-14,48.5,69.7,0.04456,OBSERVED
2012-01-14,69.7,100.0,0.01622,OBSERVED
2012-01-15,1.71,1.92,83.57,OBSERVED
2012-01-15,1.92,2.15,78.16,OBSERVED
2012-01-15,2.15,2.4,70.66,OBSERVED
2012-01-15,2.4,2.67,62.68,OBSERVED
2012-01-15,2.67,2.97,56.32,OBSERVED
2012-01-15,2.97,3.29,48.97,OBSERVED
2012-01-15,3.29,3.64,42.69,OBSERVED
2012-01-15,3.64,4.02,34.9,OBSERVED
2012-01-15,4.02,4.43,29.67,OBSERVED
2012-01-15,4.43,4.88,25.12,OBSERVED
2012-01-15,4.88,5.37,20.35,OBSERVED
2012-01-15,5.37,5.9,17.25,OBSERVED
2012-01-15,5.9,6.47,13.83,OBSERVED
2012-01-15,6.47,7.09,11.5,OBSERVED
2012-01-15,7.09,7.76,9.45,OBSERVED
2012-01-15,7.76,8.48,7.634,OBSERVED
2012-01-15,8.48,9.26,6.268,OBSERVED
2012-01-15,9.26,10.1,4.995,OBSERVED
2012-01-15,10.1,11.0,4.07,OBSERVED
2012-01-15,11.0,13.0,2.998,OBSERVED
2012-01-15,13.0,16.6,1.766,OBSERVED
2012-01-15,16.6,22.8,0.8594,OBSERVED
2012-01-15,22.8,33.5,0.3384,OBSERVED
2012-01-15,33.5,48.5,0.1256,OBSERVED
2012-01-15,48.5,69.7,0.04587,OBSERVED
2012-01-15,69.7,100.0,0.01704,OBSERVED
2012-01-16,1.71,1.92,82.59,OBSERVED
2012-01-16,1.92,2.15,77.07,OBSERVED
2012-01-16,2.15,2.4,69.65,OBSERVED
2012-01-16,2.4,2.67,62.85,OBSERVED
2012-01-16,2.67,2.97,55.9,OBSERVED
2012-01-16,2.97,3.29,48.32,OBSERVED
2012-01-16,3.29,3.64,41.84,OBSERVED
2012-01-16,3.64,4.02,34.17,OBSERVED
2012-01-16,4.02,4.43,29.36,OBSERVED
2012-01-16,4.43,4.88,24.81,OBSERVED
2012-01-16,4.88,5.37,20.46,OBSERVED
2012-01-16,5.37,5.9,16.76,OBSERVED
2012-01-16,5.9,6.47,13.89,OBSERVED
2012-01-16,6.47,7.09,11.46,OBSERVED
2012-01-16,7.09,7.76,9.262,OBSERVED
2012-01-16,7.76,8.48,7.408,OBSERVED
2012-01-16,8.48,9.26,6.117,OBSERVED
2012-01-16,9.26,10.1,4.862,OBSERVED
2012-01-16,10.1,11.0,4.014,OBSERVED
2012-01-16,11.0,13.0,2.94,OBSERVED
2012-01-16,13.0,16.6,1.766,OBSERVED
2012-01-16,16.6,22.8,0.8536,OBSERVED
2012-01-16,22.8,33.5,0.3375,OBSERVED
2012-01-16,33.5,48.5,0.125,OBSERVED
2012-01-16,48.5,69.7,0.04578,OBSERVED
2012-01-16,69.7,100.0,0.01618,OBSERVED
2012-01-17,1.71,1.92,83.08,OBSERVED
2012-01-17,1.92,2.15,76.28,OBSERVED
2012-01-17,2.15,2.4,69.91,OBSERVED
2012-01-17,2.4,2.67,63.1,OBSERVED
2012-01-17,2.67,2.97,55.19,OBSERVED
2012-01-17,2.97,3.29,49.41,OBSERVED
2012-01-17,3.29,3.64,41.71,OBSERVED
2012-01-17,3.64,4.02,35.84,OBSERVED
2012-01-17,4.02,4.43,29.5,OBSERVED
2012-01-17,4.43,4.88,24.38,OBSERVED
2012-01-17,4.88,5.37,20.51,OBSERVED
2012-01-17,5.37,5.9,16.92,OBSERVED
2012-01-17,5.9,6.47,13.8,OBSERVED
2012-01-17,6.47,7.09,11.45,OBSERVED
2012-01-17,7.09,7.76,9.254,OBSERVED
2012-01-17,7.76,8.48,7.476,OBSERVED
2012-01-17,8.48,9.26,6.136,OBSERVED
2012-01-17,9.26,10.1,5.015,OBSERVED
2012-01-17,10.1,11.0,3.987,OBSERVED
2012-01-17,11.0,13.0,2.946,OBSERVED
2012-01-17,13.0,16.6,1.749,OBSERVED
2012-01-17,16.6,22.8,0.8591,OBSERVED
2012-01-17,22.8,33.5,0.3493,OBSERVED
2012-01-17,33.5,48.5,0.1244,OBSERVED
2012-01-17,48.5,69.7,0.04518,OBSERVED
2012-01-17,69.7,100.0,0.01659,OBSERVED
2012-01-18,1.71,1.92,82.93,OBSERVED
2012-01-18,1.92,2.15,77.44,OBSERVED
2012-01-18,2.15,2.4,70.57,OBSERVED
2012-01-18,2.4,2.67,63.56,OBSERVED
2012-01-18,2.67,2.97,55.12,OBSERVED
2012-01-18,2.97,3.29,48.87,OBSERVED
2012-01-18,3.29,3.64,41.64,OBSERVED
2012-01-18,3.64,4.02,35.19,OBSERVED
2012-01-18,4.02,4.43,29.77,OBSERVED
2012-01-18,4.43,4.88,24.82,OBSERVED
2012-01-18,4.88,5.37,20.43,OBSERVED
2012-01-18,5.37,5.9,16.87,OBSERVED
2012-01-18,5.9,6.47,14.0,OBSERVED
2012-01-18,6.47,7.09,11.16,OBSERVED
2012-01-18,7.09,7.76,9.395,OBSERVED
2012-01-18,7.76,8.48,7.528,OBSERVED
2012-01-18,8.48,9.26,6.198,OBSERVED
2012-01-18,9.26,10.1,5.063,OBSERVED
2012-01-18,10.1,11.0,4.11,OBSERVED
2012-01-18,11.0,13.0,3.047,OBSERVED
2012-01-18,13.0,16.6,1.776,OBSERVED
2012-01-18,16.6,22.8,0.8474,OBSERVED
2012-01-18,22.8,33.5,0.3452,OBSERVED
2012-01-18,33.5,48.5,0.1269,OBSERVED
2012-01-18,48.5,69.7,0.04464,OBSERVED
2012-01-18,69.7,100.0,0.01664,OBSERVED
2012-01-19,1.71,1.92,83.7,OBSERVED
2012-01-19,1.92,2.15,78.29,OBSERVED
2012-01-19,2.15,2.4,71.38,OBSERVED
2012-01-19,2.4,2.67,63.95,OBSERVED
2012-01-19,2.67,2.97,56.18,OBSERVED
2012-01-19,2.97,3.29,48.8,OBSERVED
2012-01-19,3.29,3.64,41.56,OBSERVED
2012-01-19,3.64,4.02,35.54,OBSERVED
2012-01-19,4.02,4.43,29.96,OBSERVED
2012-01-19,4.43,4.88,24.99,OBSERVED
2012-01-19,4.88,5.37,20.92,OBSERVED
2012-01-19,5.37,5.9,16.9,OBSERVED
2012-01-19,5.9,6.47,13.96,OBSERVED
2012-01-19,6.47,7.09,11.47,OBSERVED
2012-01-19,7.09,7.76,9.464,OBSERVED
2012-01-19,7.76,8.48,7.667,OBSERVED
2012-01-19,8.48,9.26,6.169,OBSERVED
2012-01-19,9.26,10.1,4.978,OBSERVED
2012-01-19,10.1,11.0,4.18,OBSERVED
2012-01-19,11.0,13.0,2.971,OBSERVED
2012-01-19,13.0,16.6,1.802,OBSERVED
2012-01-19,16.6,22.8,0.8768,OBSERVED
2012-01-19,22.8,33.5,0.3464,OBSERVED
2012-01-19,33.5,48.5,0.1231,OBSERVED
2012-01-19,48.5,69.7,0.04455,OBSERVED
2012-01-19,69.7,100.0,0.0167,OBSERVED
2012-01-20,1.71,1.92,83.2,OBSERVED
2012-01-20,1.92,2.15,77.76,OBSERVED
2012-01-20,2.15,2.4,71.51,OBSERVED
2012-01-20,2.4,2.67,62.72,OBSERVED
2012-01-20,2.67,2.97,55.3,OBSERVED
2012-01-20,2.97,3.29,48.01,OBSERVED
2012-01-20,3.29,3.64,41.41,OBSERVED
2012-01-20,3.64,4.02,35.37,OBSERVED
2012-01-20,4.02,4.43,30.07,OBSERVED
2012-01-20,4.43,4.88,25.29,OBSERVED
2012-01-20,4.88,5.37,20.49,OBSERVED
2012-01-20,5.37,5.9,16.88,OBSERVED
2012-01-20,5.9,6.47,13.72,OBSERVED
2012-01-20,6.47,7.09,11.51,OBSERVED
2012-01-20,7.09,7.76,9.199,OBSERVED
2012-01-20,7.76,8.48,7.616,OBSERVED
2012-01-20,8.48,9.26,6.122,OBSERVED
2012-01-20,9.26,10.1,4.919,OBSERVED
2012-01-20,10.1,11.0,4.041,OBSERVED
2012-01-20,11.0,13.0,3.037,OBSERVED
2012-01-20,13.0,16.6,1.8,OBSERVED
2012-01-20,16.6,22.8,0.8616,OBSERVED
2012-01-20,22.8,33.5,0.3444,OBSERVED
2012-01-20,33.5,48.5,0.121,OBSERVED
2012-01-20,48.5,69.7,0.04488,OBSERVED
2012-01-20,69.7,100.0,0.01624,OBSERVED
2012-01-21,1.71,1.92,79.96,OBSERVED
2012-01-21,1.92,2.15,77.58,OBSERVED
2012-01-21,2.15,2.4,71.19,OBSERVED
2012-01-21,2.4,2.67,63.26,OBSERVED
2012-01-21,2.67,2.97,55.88,OBSERVED
2012-01-21,2.97,3.29,48.0,OBSERVED
2012-01-21,3.29,3.64,41.81,OBSERVED
2012-01-21,3.64,4.02,35.57,OBSERVED
2012-01-21,4.02,4.43,29.86,OBSERVED
2012-01-21,4.43,4.88,24.81,OBSERVED
2012-01-21,4.88,5.37,20.49,OBSERVED
2012-01-21,5.37,5.9,17.13,OBSERVED
2012-01-21,5.9,6.47,13.78,OBSERVED
2012-01-21,6.47,7.09,11.31,OBSERVED
2012-01-21,7.09,7.76,9.221,OBSERVED
2012-01-21,7.76,8.48,7.613,OBSERVED
2012-01-21,8.48,9.26,6.154,OBSERVED
2012-01-21,9.26,10.1,5.022,OBSERVED
2012-01-21,10.1,11.0,4.054,OBSERVED
2012-01-21,11.0,13.0,2.96,OBSERVED
2012-01-21,13.0,16.6,1.793,OBSERVED
2012-01-21,16.6,22.8,0.866,OBSERVED
2012-01-21,22.8,33.5,0.3426,OBSERVED
2012-01-21,33.5,48.5,0.1229,OBSERVED
2012-01-21,48.5,69.7,0.046,OBSERVED
2012-01-21,69.7,100.0,0.01602,OBSERVED
2012-01-22,1.71,1.92,78.27,OBSERVED
2012-01-22,1.92,2.15,74.32,OBSERVED
2012-01-22,2.15,2.4,66.99,OBSERVED
2012-01-22,2.4,2.67,59.3,OBSERVED
2012-01-22,2.67,2.97,52.86,OBSERVED
2012-01-22,2.97,3.29,46.64,OBSERVED
2012-01-22,3.29,3.64,40.75,OBSERVED
2012-01-22,3.64,4.02,34.93,OBSERVED
2012-01-22,4.02,4.43,29.06,OBSERVED
2012-01-22,4.43,4.88,24.65,OBSERVED
2012-01-22,4.88,5.37,20.04,OBSERVED
2012-01-22,5.37,5.9,16.82,OBSERVED
2012-01-22,5.9,6.47,13.75,OBSERVED
2012-01-22,6.47,7.09,11.22,OBSERVED
2012-01-22,7.09,7.76,9.165,OBSERVED
2012-01-22,7.76,8.48,7.319,OBSERVED
2012-01-22,8.48,9.26,6.074,OBSERVED
2012-01-22,9.26,10.1,4.871,OBSERVED
2012-01-22,10.1,11.0,4.058,OBSERVED
2012-01-22,11.0,13.0,2.937,OBSERVED
2012-01-22,13.0,16.6,1.752,OBSERVED
2012-01-22,16.6,22.8,0.8505,OBSERVED
2012-01-22,22.8,33.5,0.344,OBSERVED
2012-01-22,33.5,48.5,0.1242,OBSERVED
2012-01-22,48.5,69.7,0.045,OBSERVED
2012-01-22,69.7,100.0,0.01747,OBSERVED
2012-01-23,1.71,1.92,71.62,OBSERVED
2012-01-23,1.92,2.15,65.87,OBSERVED
2012-01-23,2.15,2.4,60.07,OBSERVED
2012-01-23,2.4,2.67,54.38,OBSERVED
2012-01-23,2.67,2.97,50.2,OBSERVED
2012-01-23,2.97,3.29,44.8,OBSERVED
2012-01-23,3.29,3.64,38.62,OBSERVED
2012-01-23,3.64,4.02,33.15,OBSERVED
2012-01-23,4.02,4.43,27.5,OBSERVED
2012-01-23,4.43,4.88,23.06,OBSERVED
2012-01-23,4.88,5.37,19.47,OBSERVED
2012-01-23,5.37,5.9,16.12,OBSERVED
2012-01-23,5.9,6.47,13.1,OBSERVED
2012-01-23,6.47,7.09,10.86,OBSERVED
2012-01-23,7.09,7.76,8.933,OBSERVED
2012-01-23,7.76,8.48,7.244,OBSERVED
2012-01-23,8.48,9.26,5.944,OBSERVED
2012-01-23,9.26,10.1,4.787,OBSERVED
2012-01-23,10.1,11.0,3.996,OBSERVED
2012-01-23,11.0,13.0,2.868,OBSERVED
2012-01-23,13.0,16.6,1.754,OBSERVED
2012-01-23,16.6,22.8,0.8439,OBSERVED
2012-01-23,22.8,33.5,0.3413,OBSERVED
2012-01-23,33.5,48.5,0.1255,OBSERVED
2012-01-23,48.5,69.7,0.04433,OBSERVED
2012-01-23,69.7,100.0,0.01621,OBSERVED
2012-01-24,1.71,1.92,75.11,OBSERVED
2012-01-24,1.92,2.15,71.7,OBSERVED
2012-01-24,2.15,2.4,64.15,OBSERVED
2012-01-24,2.4,2.67,57.83,OBSERVED
2012-01-24,2.67,2.97,51.23,OBSERVED
2012-01-24,2.97,3.29,45.17,OBSERVED
2012-01-24,3.29,3.64,40.09,OBSERVED
2012-01-24,3.64,4.02,32.86,OBSERVED
2012-01-24,4.02,4.43,27.74,OBSERVED
2012-01-24,4.43,4.88,23.47,OBSERVED
2012-01-24,4.88,5.37,19.64,OBSERVED
2012-01-24,5.37,5.9,16.27,OBSERVED
2012-01-24,5.9,6.47,13.46,OBSERVED
2012-01-24,6.47,7.09,11.03,OBSERVED
2012-01-24,7.09,7.76,8.919,OBSERVED
2012-01-24,7.76,8.48,7.385,OBSERVED
2012-01-24,8.48,9.26,5.974,OBSERVED
2012-01-24,9.26,10.1,4.86,OBSERVED
2012-01-24,10.1,11.0,3.981,OBSERVED
2012-01-24,11.0,13.0,2.893,OBSERVED
2012-01-24,13.0,16.6,1.748,OBSERVED
2012-01-24,16.6,22.8,0.852,OBSERVED
2012-01-24,22.8,33.5,0.3391,OBSERVED
2012-01-24,33.5,48.5,0.1224,OBSERVED
2012-01-24,48.5,69.7,0.04469,OBSERVED
2012-01-24,69.7,100.0,0.01626,OBSERVED
2012-01-25,1.71,1.92,70.25,OBSERVED
2012-01-25,1.92,2.15,63.35,OBSERVED
2012-01-25,2.15,2.4,58.74,OBSERVED
2012-01-25,2.4,2.67,53.38,OBSERVED
2012-01-25,2.67,2.97,49.38,OBSERVED
2012-01-25,2.97,3.29,44.43,OBSERVED
2012-01-25,3.29,3.64,37.02,OBSERVED
2012-01-25,3.64,4.02,31.91,OBSERVED
2012-01-25,4.02,4.43,26.43,OBSERVED
2012-01-25,4.43,4.88,22.79,OBSERVED
2012-01-25,4.88,5.37,19.11,OBSERVED
2012-01-25,5.37,5.9,15.58,OBSERVED
2012-01-25,5.9,6.47,13.01,OBSERVED
2012-01-25,6.47,7.09,10.8,OBSERVED
2012-01-25,7.09,7.76,8.717,OBSERVED
2012-01-25,7.76,8.48,7.002,OBSERVED
2012-01-25,8.48,9.26,5.762,OBSERVED
2012-01-25,9.26,10.1,4.647,OBSERVED
2012-01-25,10.1,11.0,3.901,OBSERVED
2012-01-25,11.0,13.0,2.881,OBSERVED
2012-01-25,13.0,16.6,1.691,OBSERVED
2012-01-25,16.6,22.8,0.8364,OBSERVED
2012-01-25,22.8,33.5,0.3416,OBSERVED
2012-01-25,33.5,48.5,0.1245,OBSERVED
2012-01-25,48.5,69.7,0.046,OBSERVED
2012-01-25,69.7,100.0,0.01689,OBSERVED
2012-01-26,1.71,1.92,68.71,OBSERVED
2012-01-26,1.92,2.15,67.22,OBSERVED
2012-01-26,2.15,2.4,61.89,OBSERVED
2012-01-26,2.4,2.67,55.27,OBSERVED
2012-01-26,2.67,2.97,48.51,OBSERVED
2012-01-26,2.97,3.29,42.64,OBSERVED
2012-01-26,3.29,3.64,37.65,OBSERVED
2012-01-26,3.64,4.02,32.15,OBSERVED
2012-01-26,4.02,4.43,27.3,OBSERVED
2012-01-26,4.43,4.88,23.02,OBSERVED
2012-01-26,4.88,5.37,19.23,OBSERVED
2012-01-26,5.37,5.9,15.91,OBSERVED
2012-01-26,5.9,6.47,13.02,OBSERVED
2012-01-26,6.47,7.09,10.56,OBSERVED
2012-01-26,7.09,7.76,8.917,OBSERVED
2012-01-26,7.76,8.48,7.288,OBSERVED
2012-01-26,8.48,9.26,5.887,OBSERVED
2012-01-26,9.26,10.1,4.948,OBSERVED
2012-01-26,10.1,11.0,4.032,OBSERVED
2012-01-26,11.0,13.0,2.926,OBSERVED
2012-01-26,13.0,16.6,1.735,OBSERVED
2012-01-26,16.6,22.8,0.845,OBSERVED
2012-01-26,22.8,33.5,0.3413,OBSERVED
2012-01-26,33.5,48.5,0.124,OBSERVED
2012-01-26,48.5,69.7,0.04475,OBSERVED
2012-01-26,69.7,100.0,0.01724,OBSERVED
2012-01-27,1.71,1.92,68.50399999999999,SEP
2012-01-27,1.92,2.15,66.64,SEP
2012-01-27,2.15,2.4,61.624,SEP
2012-01-27,2.4,2.67,55.296,SEP
2012-01-27,2.67,2.97,48.338,SEP
2012-01-27,2.97,3.29,45.05,OBSERVED
2012-01-27,3.29,3.64,38.6,OBSERVED
2012-01-27,3.64,4.02,32.57,OBSERVED
2012-01-27,4.02,4.43,28.03,OBSERVED
2012-01-27,4.43,4.88,23.09,OBSERVED
2012-01-27,4.88,5.37,19.32,OBSERVED
2012-01-27,5.37,5.9,16.02,OBSERVED
2012-01-27,5.9,6.47,13.45,OBSERVED
2012-01-27,6.47,7.09,11.06,OBSERVED
2012-01-27,7.09,7.76,9.053,OBSERVED
2012-01-27,7.76,8.48,7.406,OBSERVED
2012-01-27,8.48,9.26,5.825,OBSERVED
2012-01-27,9.26,10.1,4.805,OBSERVED
2012-01-27,10.1,11.0,3.902,OBSERVED
2012-01-27,11.0,13.0,2.951,OBSERVED
2012-01-27,13.0,16.6,1.721,OBSERVED
2012-01-27,16.6,22.8,0.8349,OBSERVED
2012-01-27,22.8,33.5,0.3354,OBSERVED
2012-01-27,33.5,48.5,0.1211,OBSERVED
2012-01-27,48.5,69.7,0.04475,OBSERVED
2012-01-27,69.7,100.0,0.01689,OBSERVED
2012-01-28,1.71,1.92,68.298,SEP
2012-01-28,1.92,2.15,66.06,SEP
2012-01-28,2.15,2.4,61.358000000000004,SEP
2012-01-28,2.4,2.67,55.322,SEP
2012-01-28,2.67,2.97,48.166,SEP
2012-01-28,2.97,3.29,45.71,OBSERVED
2012-01-28,3.29,3.64,37.16,OBSERVED
2012-01-28,3.64,4.02,33.02,OBSERVED
2012-01-28,4.02,4.43,28.26,OBSERVED
2012-01-28,4.43,4.88,23.27,OBSERVED
2012-01-28,4.88,5.37,19.52,OBSERVED
2012-01-28,5.37,5.9,16.12,OBSERVED
2012-01-28,5.9,6.47,13.33,OBSERVED
2012-01-28,6.47,7.09,10.98,OBSERVED
2012-01-28,7.09,7.76,9.036,OBSERVED
2012-01-28,7.76,8.48,7.269,OBSERVED
2012-01-28,8.48,9.26,5.946,OBSERVED
2012-01-28,9.26,10.1,4.811,OBSERVED
2012-01-28,10.1,11.0,3.992,OBSERVED
2012-01-28,11.0,13.0,2.861,OBSERVED
2012-01-28,13.0,16.6,1.736,OBSERVED
2012-01-28,16.6,22.8,0.8459,OBSERVED
2012-01-28,22.8,33.5,0.3352,OBSERVED
2012-01-28,33.5,48.5,0.1224,OBSERVED
2012-01-28,48.5,69.7,0.04417,OBSERVED
2012-01-28,69.7,100.0,0.01674,OBSERVED
2012-01-29,1.71,1.92,68.092,SEP
2012-01-29,1.92,2.15,65.47999999999999,SEP
2012-01-29,2.15,2.4,61.092,SEP
2012-01-29,2.4,2.67,55.348,SEP
2012-01-29,2.67,2.97,47.994,SEP
2012-01-29,2.97,3.29,43.72,OBSERVED
2012-01-29,3.29,3.64,38.21,OBSERVED
2012-01-29,3.64,4.02,33.02,OBSERVED
2012-01-29,4.02,4.43,28.08,OBSERVED
2012-01-29,4.43,4.88,23.37,OBSERVED
2012-01-29,4.88,5.37,19.55,OBSERVED
2012-01-29,5.37,5.9,16.14,OBSERVED
2012-01-29,5.9,6.47,13.47,OBSERVED
2012-01-29,6.47,7.09,11.05,OBSERVED
2012-01-29,7.09,7.76,8.896,OBSERVED
2012-01-29,7.76,8.48,7.296,OBSERVED
2012-01-29,8.48,9.26,5.946,OBSERVED
2012-01-29,9.26,10.1,4.848,OBSERVED
2012-01-29,10.1,11.0,3.934,OBSERVED
2012-01-29,11.0,13.0,2.89,OBSERVED
2012-01-29,13.0,16.6,1.754,OBSERVED
2012-01-29,16.6,22.8,0.8325,OBSERVED
2012-01-29,22.8,33.5,0.3379,OBSERVED
2012-01-29,33.5,48.5,0.1226,OBSERVED
2012-01-29,48.5,69.7,0.04664,OBSERVED
2012-01-29,69.7,100.0,0.01624,OBSERVED
2012-01-30,1.71,1.92,67.88600000000001,SEP
2012-01-30,1.92,2.15,64.89999999999999,SEP
2012-01-30,2.15,2.4,60.826,SEP
2012-01-30,2.4,2.67,55.374,SEP
2012-01-30,2.67,2.97,47.821999999999996,SEP
2012-01-30,2.97,3.29,44.01,OBSERVED
2012-01-30,3.29,3.64,37.83,OBSERVED
2012-01-30,3.64,4.02,32.3,OBSERVED
2012-01-30,4.02,4.43,28.16,OBSERVED
2012-01-30,4.43,4.88,23.41,OBSERVED
2012-01-30,4.88,5.37,19.43,OBSERVED
2012-01-30,5.37,5.9,16.28,OBSERVED
2012-01-30,5.9,6.47,13.48,OBSERVED
2012-01-30,6.47,7.09,10.93,OBSERVED
2012-01-30,7.09,7.76,8.959,OBSERVED
2012-01-30,7.76,8.48,7.185,OBSERVED
2012-01-30,8.48,9.26,5.9,OBSERVED
2012-01-30,9.26,10.1,4.84,OBSERVED
2012-01-30,10.1,11.0,3.945,OBSERVED
2012-01-30,11.0,13.0,2.834,OBSERVED
2012-01-30,13.0,16.6,1.728,OBSERVED
2012-01-30,16.6,22.8,0.8344,OBSERVED
2012-01-30,22.8,33.5,0.3355,OBSERVED
2012-01-30,33.5,48.5,0.1192,OBSERVED
2012-01-30,48.5,69.7,0.04487,OBSERVED
2012-01-30,69.7,100.0,0.01657,OBSERVED
2012-01-31,1.71,1.92,67.68,OBSERVED
2012-01-31,1.92,2.15,64.32,OBSERVED
2012-01-31,2.15,2.4,60.56,OBSERVED
2012-01-31,2.4,2.67,55.4,OBSERVED
2012-01-31,2.67,2.97,47.65,OBSERVED
2012-01-31,2.97,3.29,42.55,OBSERVED
2012-01-31,3.29,3.64,37.22,OBSERVED
2012-01-31,3.64,4.02,32.06,OBSERVED
2012-01-31,4.02,4.43,26.81,OBSERVED
2012-01-31,4.43,4.88,22.85,OBSERVED
2012-01-31,4.88,5.37,19.15,OBSERVED
2012-01-31,5.37,5.9,15.78,OBSERVED
2012-01-31,5.9,6.47,12.75,OBSERVED
2012-01-31,6.47,7.09,10.96,OBSERVED
2012-01-31,7.09,7.76,8.68,OBSERVED
2012-01-31,7.76,8.48,7.158,OBSERVED
2012-01-31,8.48,9.26,5.824,OBSERVED
2012-01-31,9.26,10.1,4.759,OBSERVED
2012-01-31,10.1,11.0,3.876,OBSERVED
2012-01-31,11.0,13.0,2.844,OBSERVED
2012-01-31,13.0,16.6,1.682,OBSERVED
2012-01-31,16.6,22.8,0.8291,OBSERVED
2012-01-31,22.8,33.5,0.3292,OBSERVED
2012-01-31,33.5,48.5,0.1207,OBSERVED
2012-01-31,48.5,69.7,0.04528,OBSERVED
2012-01-31,69.7,100.0,0.01716,OBSERVED
2012-02-01,1.71,1.92,62.88,OBSERVED
2012-02-01,1.92,2.15,59.27,OBSERVED
2012-02-01,2.15,2.4,54.47,OBSERVED
2012-02-01,2.4,2.67,49.7,OBSERVED
2012-02-01,2.67,2.97,44.64,OBSERVED
2012-02-01,2.97,3.29,39.13,OBSERVED
2012-02-01,3.29,3.64,34.43,OBSERVED
2012-02-01,3.64,4.02,30.02,OBSERVED
2012-02-01,4.02,4.43,25.09,OBSERVED
2012-02-01,4.43,4.88,21.32,OBSERVED
2012-02-01,4.88,5.37,17.86,OBSERVED
2012-02-01,5.37,5.9,14.91,OBSERVED
2012-02-01,5.9,6.47,12.27,OBSERVED
2012-02-01,6.47,7.09,10.4,OBSERVED
2012-02-01,7.09,7.76,8.337,OBSERVED
2012-02-01,7.76,8.48,6.842,OBSERVED
2012-02-01,8.48,9.26,5.589,OBSERVED
2012-02-01,9.26,10.1,4.698,OBSERVED
2012-02-01,10.1,11.0,3.69,OBSERVED
2012-02-01,11.0,13.0,2.77,OBSERVED
2012-02-01,13.0,16.6,1.665,OBSERVED
2012-02-01,16.6,22.8,0.8209,OBSERVED
2012-02-01,22.8,33.5,0.3299,OBSERVED
2012-02-01,33.5,48.5,0.1212,OBSERVED
2012-02-01,48.5,69.7,0.04506,OBSERVED
2012-02-01,69.7,100.0,0.01596,OBSERVED
2012-02-02,1.71,1.92,71.43,OBSERVED
2012-02-02,1.92,2.15,65.46,OBSERVED
2012-02-02,2.15,2.4,60.45,OBSERVED
2012-02-02,2.4,2.67,53.78,OBSERVED
2012-02-02,2.67,2.97,47.42,OBSERVED
2012-02-02,2.97,3.29,41.82,OBSERVED
2012-02-02,3.29,3.64,36.87,OBSERVED
2012-02-02,3.64,4.02,31.15,OBSERVED
2012-02-02,4.02,4.43,26.42,OBSERVED
2012-02-02,4.43,4.88,22.66,OBSERVED
2012-02-02,4.88,5.37,18.64,OBSERVED
2012-02-02,5.37,5.9,15.35,OBSERVED
2012-02-02,5.9,6.47,12.74,OBSERVED
2012-02-02,6.47,7.09,10.52,OBSERVED
2012-02-02,7.09,7.76,8.402,OBSERVED
2012-02-02,7.76,8.48,6.823,OBSERVED
2012-02-02,8.48,9.26,5.639,OBSERVED
2012-02-02,9.26,10.1,4.67,OBSERVED
