date,actual_flux,predicted_flux,absolute_error,relative_error
2019-06-30,59.474445,59.10349,0.37095642,0.62372404
2019-07-01,59.45,59.0571,0.39290237,0.6608955
2019-07-02,61.16,58.971405,2.1885948,3.5784743
2019-07-03,60.14,59.085636,1.0543633,1.7531815
2019-07-04,60.29,59.11719,1.1728096,1.9452804
2019-07-05,60.27,59.1515,1.1184998,1.855815
2019-07-06,60.22,59.239555,0.98044586,1.6281066
2019-07-07,61.68,59.359684,2.3203163,3.7618618
2019-07-08,60.51,59.45084,1.0591583,1.7503855
2019-07-09,59.96,59.37617,0.583828,0.9736958
2019-07-10,58.55,59.235695,0.68569565,1.1711284
2019-07-11,58.739998,59.164024,0.4240265,0.7218701
2019-07-12,59.6,59.115383,0.48461533,0.813113
2019-07-13,58.98,59.137356,0.15735626,0.266796
2019-07-14,59.18889,59.149967,0.038921356,0.06575788
2019-07-15,59.397778,59.149204,0.2485733,0.41848925
2019-07-16,59.606667,59.093586,0.5130806,0.8607772
2019-07-17,59.815556,59.14577,0.66978455,1.1197498
2019-07-18,60.024445,59.161453,0.86299133,1.4377332
2019-07-19,60.233334,59.20554,1.0277939,1.7063539
2019-07-20,60.442223,59.26543,1.1767921,1.9469702
2019-07-21,60.65111,59.27154,1.37957,2.2745996
2019-07-22,60.86,59.246136,1.6138649,2.651766
2019-07-23,60.85,59.217766,1.6322327,2.6823874
2019-07-24,61.16,59.322407,1.8375931,3.0045667
2019-07-25,62.23,59.433907,2.796093,4.4931593
2019-07-26,60.93,59.564945,1.3650551,2.2403662
2019-07-27,60.22,59.587204,0.63279724,1.0508091
2019-07-28,59.55,59.494183,0.05581665,0.09373073
2019-07-29,59.989998,59.38425,0.6057472,1.009747
2019-07-30,60.39,59.33818,1.0518188,1.7417103
2019-07-31,60.735,59.293476,1.4415245,2.373466
2019-08-01,61.079998,59.244522,1.8354759,3.0050359
2019-08-02,60.59,59.43176,1.1582413,1.9116046
2019-08-03,60.48,59.57534,0.9046593,1.4957991
2019-08-04,60.71,59.61225,1.0977478,1.808183
2019-08-05,60.662415,59.579838,1.0825768,1.7845923
2019-08-06,60.614826,59.36579,1.2490349,2.0606096
2019-08-07,60.56724,59.33768,1.2295609,2.0300758
2019-08-08,60.519653,59.36426,1.1553917,1.9091182
2019-08-09,60.47207,59.382107,1.089962,1.8024223
2019-08-10,60.42448,59.333893,1.0905876,1.804877
2019-08-11,60.376896,59.34586,1.0310364,1.7076671
2019-08-12,60.32931,59.414658,0.9146538,1.5161018
2019-08-13,60.281723,59.433277,0.8484459,1.4074678
2019-08-14,60.23414,59.39408,0.8400574,1.3946532
2019-08-15,60.18655,59.390175,0.7963753,1.3231782
2019-08-16,60.138966,59.40619,0.73277664,1.2184724
2019-08-17,60.091377,59.426544,0.66483307,1.1063701
2019-08-18,60.043793,59.375725,0.66806793,1.1126345
2019-08-19,59.99621,59.31944,0.67676926,1.12802
2019-08-20,59.94862,59.29919,0.6494293,1.0833099
2019-08-21,59.901035,59.206154,0.69488144,1.1600492
2019-08-22,59.853447,59.235893,0.6175537,1.0317763
2019-08-23,59.805862,59.247704,0.5581589,0.9332846
2019-08-24,59.758274,59.24348,0.5147934,0.8614596
2019-08-25,59.71069,59.223454,0.48723602,0.8159947
2019-08-26,59.663105,59.16988,0.4932251,0.8266835
2019-08-27,59.615517,59.102768,0.5127487,0.8600927
2019-08-28,59.567932,59.07194,0.49599075,0.83264726
2019-08-29,59.520344,59.177944,0.3423996,0.5752648
2019-08-30,59.47276,59.250183,0.22257614,0.3742489
2019-08-31,59.42517,59.18719,0.23797989,0.40046984
2019-09-01,59.377586,58.995274,0.38231277,0.64386714
2019-09-02,59.329998,58.57218,0.7578163,1.2772903
2019-09-03,58.29,58.32249,0.032489777,0.055738166
2019-09-04,59.66,58.23368,1.4263191,2.390746
2019-09-05,60.65,58.43942,2.2105827,3.6448188
2019-09-06,60.68,58.718296,1.9617043,3.232868
2019-09-07,60.84,58.93054,1.909462,3.1384974
2019-09-08,61.89,59.16225,2.7277489,4.4074144
2019-09-09,59.86,59.369537,0.49046326,0.8193506
2019-09-10,60.98,59.384636,1.5953636,2.616208
2019-09-11,62.23,59.40989,2.8201103,4.531754
2019-09-12,60.51,59.577236,0.93276215,1.5415008
2019-09-13,62.55,59.597164,2.952835,4.72076
2019-09-14,59.65,59.599483,0.050518036,0.08469076
2019-09-15,62.34,59.608772,2.7312279,4.381181
2019-09-16,60.32,59.65737,0.6626282,1.0985215
2019-09-17,60.61,59.653828,0.95617294,1.5775827
2019-09-18,61.2,59.63808,1.5619202,2.5521572
2019-09-19,61.3,59.667282,1.6327171,2.6634865
2019-09-20,62.23,59.692715,2.5372849,4.0772696
2019-09-21,61.88,59.7166,2.1634026,3.4961257
2019-09-22,60.35,59.69204,0.657959,1.0902386
2019-09-23,61.42,59.605694,1.8143044,2.9539309
2019-09-24,60.63,59.554634,1.075367,1.7736548
2019-09-25,60.696667,59.417545,1.2791214,2.1073997
2019-09-26,60.763332,59.507027,1.2563057,2.0675392
2019-09-27,60.83,59.60286,1.2271423,2.0173306
2019-09-28,61.45,59.558853,1.8911476,3.077539
2019-09-29,60.26,59.6042,0.65579987,1.088284
2019-09-30,61.43,59.592804,1.8371964,2.9907153
2019-10-01,60.42,59.602726,0.8172722,1.3526518
2019-10-02,60.37,59.571156,0.7988434,1.3232456
2019-10-03,60.69,59.537857,1.1521416,1.8984044
2019-10-04,59.97,59.59041,0.3795929,0.6329713
2019-10-05,59.97,59.548527,0.42147446,0.7028088
2019-10-06,59.73,59.505585,0.22441483,0.37571543
2019-10-07,60.47,59.447117,1.0228844,1.6915567
2019-10-08,60.88,59.433308,1.4466934,2.3763032
2019-10-09,62.28,59.46269,2.8173103,4.5236197
2019-10-10,61.74,59.463142,2.2768593,3.6878188
2019-10-11,61.97,59.532276,2.437725,3.933718
2019-10-12,62.3,59.713364,2.5866356,4.151903
2019-10-13,62.49,59.8745,2.6155014,4.1854715
2019-10-14,61.0,59.95462,1.0453796,1.7137371
2019-10-15,59.77,59.845966,0.07596588,0.12709701
2019-10-16,60.59,59.661537,0.928463,1.5323701
2019-10-17,61.29,59.569622,1.7203789,2.8069487
2019-10-18,59.52,59.62062,0.10062027,0.16905287
2019-10-19,62.88,59.559658,3.320343,5.2804437
2019-10-20,61.68,59.64185,2.0381508,3.3043952
2019-10-21,61.2,59.684956,1.5150452,2.475564
2019-10-22,61.32,59.68378,1.636219,2.6683285
2019-10-23,60.64,59.68409,0.9559097,1.5763683
2019-10-24,61.84,59.648518,2.1914825,3.5437946
2019-10-25,60.45,59.64689,0.80311203,1.3285558
2019-10-26,59.17,59.67178,0.50178146,0.84803355
2019-10-27,60.14,59.525845,0.6141548,1.0212085
2019-10-28,60.09,59.408604,0.6813965,1.1339599
2019-10-29,60.69,59.415375,1.2746239,2.1002207
