date,HMF_pred,HMF_pred_std,wind_speed_pred,wind_speed_pred_std,HCS_tilt_pred,HCS_tilt_pred_std,daily_OSF_pred,daily_OSF_pred_std
2030-01-31,5.497409347219945,0.6738998555528107,439.24722375280066,25.367538856486526,16.013933031673396,12.212084964235254,8.09626213657531,1.124353147666117
2030-02-28,5.458458002017445,0.66826733111827,439.0698025195009,25.541894113491793,15.183684155024666,12.218322133662,8.090144453008076,1.1294806346225863
2030-03-31,5.427988499933242,0.6609946912847853,438.0614337979464,25.512533454607095,13.924839751769317,12.106223037092409,8.026801281714095,1.1387695751034734
2030-04-30,5.406739823306075,0.655348236027577,437.2956015512832,25.248511562395283,13.341263484290568,11.965192438198311,7.9714333634776935,1.139595054786565
2030-05-31,5.370152235312585,0.6526666685679586,436.3759662361455,25.233596259010092,12.456525051970976,11.805882399828429,7.922050067787824,1.1342510868375664
2030-06-30,5.348128236787908,0.6497901122562306,436.2547510984917,25.180455226078337,11.811692756479246,11.6543232449028,7.883420222704816,1.1273804650640193
2030-07-31,5.300061078684164,0.648637227513739,435.5148530305492,25.29217462324259,11.280220511252097,11.633107959601459,7.856480724840425,1.12206937286253
2030-08-31,5.281331694609036,0.643466977288471,435.0339633850924,25.31941545468253,11.008832715724573,11.613512510074496,7.810094247889026,1.119554280505541
2030-09-30,5.249426687651522,0.6432831555714169,434.53475274661685,25.35602218211441,11.031056186060708,11.61849996476808,7.782171781392348,1.116861512929833
2030-10-31,5.201649740975796,0.6397452286930823,433.9446236144852,25.3196094748745,11.32699452323171,11.682094998757513,7.721231275505619,1.1157838100960191
2030-11-30,5.179738244554366,0.6358260064039098,433.2535163497719,25.34304149303449,,,7.697485787203154,1.1109615151324677
2030-12-31,5.146796471947033,0.6315153888408045,431.87323387732675,25.308883634505595,,,7.657035980286878,1.1107903912215416
