date YYY-MM-DD,rigidity_min GV,rigidity_max GV,electron_flux m^-2sr^-1s^-1GV^-1,electron_flux_error_statistical m^-2sr^-1s^-1GV^-1,electron_flux_error_timedependent m^-2sr^-1s^-1GV^-1,electron_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2013-8-16,1.00,1.71,1.103E+1,0.030E+1,0.022E+1,0.032E+1,
2013-8-16,1.71,2.97,6.794E+0,0.059E+0,0.102E+0,0.144E+0,
2013-8-16,2.97,4.02,3.501E+0,0.036E+0,0.035E+0,0.057E+0,
2013-8-16,4.02,5.90,1.673E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-16,5.90,7.09,7.870E-1,0.106E-1,0.079E-1,0.117E-1,
2013-8-16,7.09,8.48,4.727E-1,0.072E-1,0.047E-1,0.070E-1,
2013-8-16,8.48,11.00,2.457E-1,0.037E-1,0.025E-1,0.037E-1,
2013-8-16,11.00,16.60,8.588E-2,0.139E-2,0.086E-2,0.128E-2,
2013-8-16,16.60,22.80,2.707E-2,0.064E-2,0.027E-2,0.040E-2,
2013-8-16,22.80,41.90,6.429E-3,0.149E-3,0.064E-3,0.096E-3,
2013-8-17,1.00,1.71,1.102E+1,0.023E+1,0.022E+1,0.032E+1,
2013-8-17,1.71,2.97,6.703E+0,0.057E+0,0.101E+0,0.142E+0,
2013-8-17,2.97,4.02,3.512E+0,0.036E+0,0.035E+0,0.058E+0,
2013-8-17,4.02,5.90,1.643E+0,0.015E+0,0.016E+0,0.024E+0,
2013-8-17,5.90,7.09,7.859E-1,0.106E-1,0.079E-1,0.117E-1,
2013-8-17,7.09,8.48,4.716E-1,0.071E-1,0.047E-1,0.070E-1,
2013-8-17,8.48,11.00,2.442E-1,0.036E-1,0.024E-1,0.036E-1,
2013-8-17,11.00,16.60,8.396E-2,0.136E-2,0.084E-2,0.125E-2,
2013-8-17,16.60,22.80,2.613E-2,0.062E-2,0.026E-2,0.039E-2,
2013-8-17,22.80,41.90,5.610E-3,0.139E-3,0.056E-3,0.083E-3,
2013-8-18,1.00,1.71,1.116E+1,0.023E+1,0.022E+1,0.032E+1,
2013-8-18,1.71,2.97,6.926E+0,0.058E+0,0.104E+0,0.147E+0,
2013-8-18,2.97,4.02,3.531E+0,0.036E+0,0.035E+0,0.058E+0,
2013-8-18,4.02,5.90,1.677E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-18,5.90,7.09,7.911E-1,0.107E-1,0.079E-1,0.118E-1,
2013-8-18,7.09,8.48,4.775E-1,0.072E-1,0.048E-1,0.071E-1,
2013-8-18,8.48,11.00,2.486E-1,0.037E-1,0.025E-1,0.037E-1,
2013-8-18,11.00,16.60,8.946E-2,0.140E-2,0.089E-2,0.133E-2,
2013-8-18,16.60,22.80,2.512E-2,0.061E-2,0.025E-2,0.037E-2,
2013-8-18,22.80,41.90,5.670E-3,0.139E-3,0.057E-3,0.084E-3,
2013-8-19,1.00,1.71,1.136E+1,0.024E+1,0.023E+1,0.033E+1,
2013-8-19,1.71,2.97,6.9210E+0,0.058E+0,0.104E+0,0.147E+0,
2013-8-19,2.97,4.02,3.586E+0,0.036E+0,0.036E+0,0.059E+0,
2013-8-19,4.02,5.90,1.662E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-19,5.90,7.09,8.171E-1,0.108E-1,0.082E-1,0.121E-1,
2013-8-19,7.09,8.48,4.762E-1,0.071E-1,0.048E-1,0.071E-1,
2013-8-19,8.48,11.00,2.4310E-1,0.036E-1,0.024E-1,0.036E-1,
2013-8-19,11.00,16.60,8.509E-2,0.137E-2,0.085E-2,0.126E-2,
2013-8-19,16.60,22.80,2.506E-2,0.061E-2,0.025E-2,0.037E-2,
2013-8-19,22.80,41.90,5.817E-3,0.141E-3,0.058E-3,0.086E-3,
2013-8-20,1.00,1.71,1.131E+1,0.027E+1,0.023E+1,0.033E+1,
2013-8-20,1.71,2.97,6.971E+0,0.058E+0,0.105E+0,0.148E+0,
2013-8-20,2.97,4.02,3.551E+0,0.036E+0,0.036E+0,0.058E+0,
2013-8-20,4.02,5.90,1.6810E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-20,5.90,7.09,8.184E-1,0.108E-1,0.082E-1,0.122E-1,
2013-8-20,7.09,8.48,4.685E-1,0.071E-1,0.047E-1,0.070E-1,
2013-8-20,8.48,11.00,2.490E-1,0.037E-1,0.025E-1,0.037E-1,
2013-8-20,11.00,16.60,8.662E-2,0.138E-2,0.087E-2,0.129E-2,
2013-8-20,16.60,22.80,2.532E-2,0.061E-2,0.025E-2,0.038E-2,
2013-8-20,22.80,41.90,5.742E-3,0.140E-3,0.057E-3,0.085E-3,
2013-8-21,1.00,1.71,1.156E+1,0.022E+1,0.023E+1,0.034E+1,
2013-8-21,1.71,2.97,6.963E+0,0.058E+0,0.104E+0,0.148E+0,
2013-8-21,2.97,4.02,3.540E+0,0.036E+0,0.035E+0,0.058E+0,
2013-8-21,4.02,5.90,1.698E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-21,5.90,7.09,8.203E-1,0.108E-1,0.082E-1,0.122E-1,
2013-8-21,7.09,8.48,4.893E-1,0.072E-1,0.049E-1,0.073E-1,
2013-8-21,8.48,11.00,2.468E-1,0.037E-1,0.025E-1,0.037E-1,
2013-8-21,11.00,16.60,8.425E-2,0.136E-2,0.084E-2,0.125E-2,
2013-8-21,16.60,22.80,2.582E-2,0.062E-2,0.026E-2,0.038E-2,
2013-8-21,22.80,41.90,5.772E-3,0.141E-3,0.058E-3,0.086E-3,
2013-8-22,1.00,1.71,1.126E+1,0.024E+1,0.023E+1,0.033E+1,
2013-8-22,1.71,2.97,6.927E+0,0.058E+0,0.104E+0,0.147E+0,
2013-8-22,2.97,4.02,3.510E+0,0.036E+0,0.035E+0,0.058E+0,
2013-8-22,4.02,5.90,1.694E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-22,5.90,7.09,8.127E-1,0.108E-1,0.081E-1,0.121E-1,
2013-8-22,7.09,8.48,4.968E-1,0.073E-1,0.050E-1,0.074E-1,
2013-8-22,8.48,11.00,2.535E-1,0.037E-1,0.025E-1,0.038E-1,
2013-8-22,11.00,16.60,8.698E-2,0.139E-2,0.087E-2,0.129E-2,
2013-8-22,16.60,22.80,2.602E-2,0.062E-2,0.026E-2,0.039E-2,
2013-8-22,22.80,41.90,5.796E-3,0.141E-3,0.058E-3,0.086E-3,
2013-8-23,1.00,1.71,1.134E+1,0.022E+1,0.023E+1,0.033E+1,
2013-8-23,1.71,2.97,6.890E+0,0.057E+0,0.103E+0,0.146E+0,
2013-8-23,2.97,4.02,3.555E+0,0.036E+0,0.036E+0,0.058E+0,
2013-8-23,4.02,5.90,1.670E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-23,5.90,7.09,8.115E-1,0.107E-1,0.081E-1,0.121E-1,
2013-8-23,7.09,8.48,4.710E-1,0.071E-1,0.047E-1,0.070E-1,
2013-8-23,8.48,11.00,2.466E-1,0.037E-1,0.025E-1,0.037E-1,
2013-8-23,11.00,16.60,8.705E-2,0.138E-2,0.087E-2,0.129E-2,
2013-8-23,16.60,22.80,2.588E-2,0.062E-2,0.026E-2,0.038E-2,
2013-8-23,22.80,41.90,5.892E-3,0.142E-3,0.059E-3,0.088E-3,
2013-8-24,1.00,1.71,1.133E+1,0.028E+1,0.023E+1,0.033E+1,
2013-8-24,1.71,2.97,6.622E+0,0.056E+0,0.099E+0,0.140E+0,
2013-8-24,2.97,4.02,3.391E+0,0.035E+0,0.034E+0,0.056E+0,
2013-8-24,4.02,5.90,1.6010E+0,0.014E+0,0.016E+0,0.024E+0,
2013-8-24,5.90,7.09,7.737E-1,0.104E-1,0.077E-1,0.115E-1,
2013-8-24,7.09,8.48,4.6110E-1,0.070E-1,0.046E-1,0.069E-1,
2013-8-24,8.48,11.00,2.356E-1,0.036E-1,0.024E-1,0.035E-1,
2013-8-24,11.00,16.60,8.019E-2,0.132E-2,0.080E-2,0.119E-2,
2013-8-24,16.60,22.80,2.567E-2,0.061E-2,0.026E-2,0.038E-2,
2013-8-24,22.80,41.90,5.851E-3,0.141E-3,0.059E-3,0.087E-3,
2013-8-25,1.00,1.71,1.115E+1,0.020E+1,0.022E+1,0.032E+1,
2013-8-25,1.71,2.97,6.558E+0,0.056E+0,0.098E+0,0.139E+0,
2013-8-25,2.97,4.02,3.324E+0,0.035E+0,0.033E+0,0.055E+0,
2013-8-25,4.02,5.90,1.579E+0,0.014E+0,0.016E+0,0.023E+0,
2013-8-25,5.90,7.09,7.719E-1,0.105E-1,0.077E-1,0.115E-1,
2013-8-25,7.09,8.48,4.558E-1,0.070E-1,0.046E-1,0.068E-1,
2013-8-25,8.48,11.00,2.315E-1,0.035E-1,0.023E-1,0.034E-1,
2013-8-25,11.00,16.60,8.372E-2,0.135E-2,0.084E-2,0.124E-2,
2013-8-25,16.60,22.80,2.473E-2,0.061E-2,0.025E-2,0.037E-2,
2013-8-25,22.80,41.90,6.036E-3,0.144E-3,0.060E-3,0.090E-3,
2013-8-26,1.00,1.71,1.011E+1,0.024E+1,0.020E+1,0.029E+1,
2013-8-26,1.71,2.97,6.4110E+0,0.056E+0,0.096E+0,0.136E+0,
2013-8-26,2.97,4.02,3.322E+0,0.034E+0,0.033E+0,0.054E+0,
2013-8-26,4.02,5.90,1.569E+0,0.014E+0,0.016E+0,0.023E+0,
2013-8-26,5.90,7.09,7.619E-1,0.104E-1,0.076E-1,0.113E-1,
2013-8-26,7.09,8.48,4.669E-1,0.071E-1,0.047E-1,0.069E-1,
2013-8-26,8.48,11.00,2.333E-1,0.036E-1,0.023E-1,0.035E-1,
2013-8-26,11.00,16.60,8.286E-2,0.135E-2,0.083E-2,0.123E-2,
2013-8-26,16.60,22.80,2.509E-2,0.061E-2,0.025E-2,0.037E-2,
2013-8-26,22.80,41.90,5.756E-3,0.141E-3,0.058E-3,0.086E-3,
2013-8-27,1.00,1.71,1.012E+1,0.023E+1,0.020E+1,0.029E+1,
2013-8-27,1.71,2.97,6.363E+0,0.056E+0,0.095E+0,0.135E+0,
2013-8-27,2.97,4.02,3.312E+0,0.035E+0,0.033E+0,0.054E+0,
2013-8-27,4.02,5.90,1.584E+0,0.014E+0,0.016E+0,0.024E+0,
2013-8-27,5.90,7.09,7.819E-1,0.105E-1,0.078E-1,0.116E-1,
2013-8-27,7.09,8.48,4.558E-1,0.070E-1,0.046E-1,0.068E-1,
2013-8-27,8.48,11.00,2.418E-1,0.036E-1,0.024E-1,0.036E-1,
2013-8-27,11.00,16.60,8.497E-2,0.137E-2,0.085E-2,0.126E-2,
2013-8-27,16.60,22.80,2.489E-2,0.061E-2,0.025E-2,0.037E-2,
2013-8-27,22.80,41.90,5.926E-3,0.142E-3,0.059E-3,0.088E-3,
2013-8-28,1.00,1.71,1.029E+1,0.023E+1,0.021E+1,0.030E+1,
2013-8-28,1.71,2.97,6.637E+0,0.056E+0,0.0100E+0,0.141E+0,
2013-8-28,2.97,4.02,3.456E+0,0.035E+0,0.035E+0,0.057E+0,
2013-8-28,4.02,5.90,1.637E+0,0.015E+0,0.016E+0,0.024E+0,
2013-8-28,5.90,7.09,7.898E-1,0.105E-1,0.079E-1,0.117E-1,
2013-8-28,7.09,8.48,4.549E-1,0.070E-1,0.045E-1,0.068E-1,
2013-8-28,8.48,11.00,2.443E-1,0.036E-1,0.024E-1,0.036E-1,
2013-8-28,11.00,16.60,8.530E-2,0.137E-2,0.085E-2,0.127E-2,
2013-8-28,16.60,22.80,2.586E-2,0.062E-2,0.026E-2,0.038E-2,
2013-8-28,22.80,41.90,5.795E-3,0.141E-3,0.058E-3,0.086E-3,
2013-8-29,1.00,1.71,1.055E+1,0.021E+1,0.021E+1,0.031E+1,
2013-8-29,1.71,2.97,6.610E+0,0.056E+0,0.099E+0,0.140E+0,
2013-8-29,2.97,4.02,3.390E+0,0.035E+0,0.034E+0,0.056E+0,
2013-8-29,4.02,5.90,1.632E+0,0.015E+0,0.016E+0,0.024E+0,
2013-8-29,5.90,7.09,7.919E-1,0.106E-1,0.079E-1,0.118E-1,
2013-8-29,7.09,8.48,4.603E-1,0.070E-1,0.046E-1,0.068E-1,
2013-8-29,8.48,11.00,2.485E-1,0.037E-1,0.025E-1,0.037E-1,
2013-8-29,11.00,16.60,8.631E-2,0.138E-2,0.086E-2,0.128E-2,
2013-8-29,16.60,22.80,2.561E-2,0.061E-2,0.026E-2,0.038E-2,
2013-8-29,22.80,41.90,6.268E-3,0.146E-3,0.063E-3,0.093E-3,
2013-8-30,1.00,1.71,1.0110E+1,0.023E+1,0.020E+1,0.030E+1,
2013-8-30,1.71,2.97,6.608E+0,0.056E+0,0.099E+0,0.140E+0,
2013-8-30,2.97,4.02,3.526E+0,0.035E+0,0.035E+0,0.058E+0,
2013-8-30,4.02,5.90,1.648E+0,0.015E+0,0.016E+0,0.025E+0,
2013-8-30,5.90,7.09,7.787E-1,0.105E-1,0.078E-1,0.116E-1,
2013-8-30,7.09,8.48,4.763E-1,0.071E-1,0.048E-1,0.071E-1,
2013-8-30,8.48,11.00,2.443E-1,0.036E-1,0.024E-1,0.036E-1,
2013-8-30,11.00,16.60,8.439E-2,0.136E-2,0.084E-2,0.125E-2,
2013-8-30,16.60,22.80,2.665E-2,0.063E-2,0.027E-2,0.040E-2,
2013-8-30,22.80,41.90,6.152E-3,0.146E-3,0.062E-3,0.091E-3,
2013-8-31,1.00,1.71,1.084E+1,0.024E+1,0.022E+1,0.031E+1,
2013-8-31,1.71,2.97,6.508E+0,0.056E+0,0.098E+0,0.138E+0,
2013-8-31,2.97,4.02,3.456E+0,0.035E+0,0.035E+0,0.057E+0,
2013-8-31,4.02,5.90,1.652E+0,0.015E+0,0.017E+0,0.025E+0,
2013-8-31,5.90,7.09,8.014E-1,0.107E-1,0.080E-1,0.119E-1,
2013-8-31,7.09,8.48,4.777E-1,0.071E-1,0.048E-1,0.071E-1,
2013-8-31,8.48,11.00,2.4010E-1,0.036E-1,0.024E-1,0.036E-1,
2013-8-31,11.00,16.60,8.406E-2,0.136E-2,0.084E-2,0.125E-2,
2013-8-31,16.60,22.80,2.726E-2,0.064E-2,0.027E-2,0.041E-2,
2013-8-31,22.80,41.90,6.083E-3,0.144E-3,0.061E-3,0.090E-3,
2013-9-1,1.00,1.71,1.068E+1,0.022E+1,0.021E+1,0.031E+1,
2013-9-1,1.71,2.97,6.626E+0,0.057E+0,0.099E+0,0.141E+0,
2013-9-1,2.97,4.02,3.3810E+0,0.035E+0,0.034E+0,0.056E+0,
2013-9-1,4.02,5.90,1.650E+0,0.015E+0,0.017E+0,0.025E+0,
2013-9-1,5.90,7.09,8.041E-1,0.106E-1,0.080E-1,0.120E-1,
2013-9-1,7.09,8.48,4.697E-1,0.071E-1,0.047E-1,0.070E-1,
2013-9-1,8.48,11.00,2.504E-1,0.037E-1,0.025E-1,0.037E-1,
2013-9-1,11.00,16.60,8.495E-2,0.136E-2,0.085E-2,0.126E-2,
2013-9-1,16.60,22.80,2.659E-2,0.063E-2,0.027E-2,0.040E-2,
2013-9-1,22.80,41.90,5.998E-3,0.143E-3,0.060E-3,0.089E-3,
2013-9-2,1.00,1.71,1.004E+1,0.021E+1,0.020E+1,0.029E+1,
2013-9-2,1.71,2.97,6.372E+0,0.056E+0,0.096E+0,0.135E+0,
2013-9-2,2.97,4.02,3.302E+0,0.035E+0,0.033E+0,0.054E+0,
2013-9-2,4.02,5.90,1.574E+0,0.014E+0,0.016E+0,0.023E+0,
2013-9-2,5.90,7.09,7.827E-1,0.106E-1,0.078E-1,0.116E-1,
2013-9-2,7.09,8.48,4.711E-1,0.071E-1,0.047E-1,0.070E-1,
2013-9-2,8.48,11.00,2.428E-1,0.036E-1,0.024E-1,0.036E-1,
2013-9-2,11.00,16.60,8.372E-2,0.135E-2,0.084E-2,0.124E-2,
2013-9-2,16.60,22.80,2.581E-2,0.062E-2,0.026E-2,0.038E-2,
2013-9-2,22.80,41.90,5.862E-3,0.141E-3,0.059E-3,0.087E-3,
2013-9-3,1.00,1.71,1.011E+1,0.026E+1,0.020E+1,0.029E+1,
2013-9-3,1.71,2.97,6.194E+0,0.054E+0,0.093E+0,0.131E+0,
2013-9-3,2.97,4.02,3.335E+0,0.034E+0,0.033E+0,0.055E+0,
2013-9-3,4.02,5.90,1.579E+0,0.014E+0,0.016E+0,0.023E+0,
2013-9-3,5.90,7.09,7.821E-1,0.105E-1,0.078E-1,0.116E-1,
2013-9-3,7.09,8.48,4.714E-1,0.071E-1,0.047E-1,0.070E-1,
2013-9-3,8.48,11.00,2.406E-1,0.036E-1,0.024E-1,0.036E-1,
2013-9-3,11.00,16.60,8.412E-2,0.135E-2,0.084E-2,0.125E-2,
2013-9-3,16.60,22.80,2.533E-2,0.061E-2,0.025E-2,0.038E-2,
2013-9-3,22.80,41.90,5.994E-3,0.143E-3,0.060E-3,0.089E-3,
2013-9-4,1.00,1.71,9.752E+0,0.394E+0,0.195E+0,0.283E+0,
2013-9-4,1.71,2.97,5.999E+0,0.207E+0,0.090E+0,0.127E+0,
2013-9-4,2.97,4.02,2.890E+0,0.174E+0,0.029E+0,0.047E+0,
2013-9-4,4.02,5.90,1.496E+0,0.041E+0,0.015E+0,0.022E+0,
2013-9-4,5.90,7.09,7.215E-1,0.229E-1,0.072E-1,0.107E-1,
2013-9-4,7.09,8.48,4.490E-1,0.154E-1,0.045E-1,0.067E-1,
2013-9-4,8.48,11.00,2.487E-1,0.080E-1,0.025E-1,0.037E-1,
2013-9-4,11.00,16.60,7.777E-2,0.272E-2,0.078E-2,0.116E-2,
2013-9-4,16.60,22.80,2.434E-2,0.120E-2,0.024E-2,0.036E-2,
2013-9-4,22.80,41.90,6.061E-3,0.294E-3,0.061E-3,0.090E-3,
2013-9-5,1.00,1.71,1.014E+1,0.022E+1,0.020E+1,0.029E+1,
2013-9-5,1.71,2.97,6.2210E+0,0.058E+0,0.093E+0,0.132E+0,
2013-9-5,2.97,4.02,3.273E+0,0.037E+0,0.033E+0,0.054E+0,
2013-9-5,4.02,5.90,1.564E+0,0.017E+0,0.016E+0,0.023E+0,
2013-9-5,5.90,7.09,7.736E-1,0.134E-1,0.077E-1,0.115E-1,
2013-9-5,7.09,8.48,4.637E-1,0.092E-1,0.046E-1,0.069E-1,
2013-9-5,8.48,11.00,2.419E-1,0.048E-1,0.024E-1,0.036E-1,
2013-9-5,11.00,16.60,8.3210E-2,0.182E-2,0.083E-2,0.124E-2,
2013-9-5,16.60,22.80,2.595E-2,0.086E-2,0.026E-2,0.039E-2,
2013-9-5,22.80,41.90,5.853E-3,0.197E-3,0.059E-3,0.087E-3,
2013-9-6,1.00,1.71,1.032E+1,0.025E+1,0.021E+1,0.030E+1,
2013-9-6,1.71,2.97,6.328E+0,0.056E+0,0.095E+0,0.134E+0,
2013-9-6,2.97,4.02,3.285E+0,0.035E+0,0.033E+0,0.054E+0,
2013-9-6,4.02,5.90,1.584E+0,0.015E+0,0.016E+0,0.024E+0,
2013-9-6,5.90,7.09,7.553E-1,0.105E-1,0.076E-1,0.112E-1,
2013-9-6,7.09,8.48,4.547E-1,0.070E-1,0.045E-1,0.068E-1,
2013-9-6,8.48,11.00,2.434E-1,0.037E-1,0.024E-1,0.036E-1,
2013-9-6,11.00,16.60,8.405E-2,0.136E-2,0.084E-2,0.125E-2,
2013-9-6,16.60,22.80,2.699E-2,0.064E-2,0.027E-2,0.040E-2,
2013-9-6,22.80,41.90,5.870E-3,0.142E-3,0.059E-3,0.087E-3,
2013-9-7,1.00,1.71,1.033E+1,0.025E+1,0.021E+1,0.030E+1,
2013-9-7,1.71,2.97,6.211E+0,0.055E+0,0.093E+0,0.132E+0,
2013-9-7,2.97,4.02,3.313E+0,0.034E+0,0.033E+0,0.054E+0,
2013-9-7,4.02,5.90,1.603E+0,0.014E+0,0.016E+0,0.024E+0,
2013-9-7,5.90,7.09,7.574E-1,0.104E-1,0.076E-1,0.113E-1,
2013-9-7,7.09,8.48,4.728E-1,0.071E-1,0.047E-1,0.070E-1,
2013-9-7,8.48,11.00,2.435E-1,0.036E-1,0.024E-1,0.036E-1,
2013-9-7,11.00,16.60,8.3210E-2,0.135E-2,0.083E-2,0.124E-2,
2013-9-7,16.60,22.80,2.637E-2,0.062E-2,0.026E-2,0.039E-2,
2013-9-7,22.80,41.90,6.041E-3,0.144E-3,0.060E-3,0.090E-3,
2013-9-8,1.00,1.71,1.048E+1,0.023E+1,0.021E+1,0.030E+1,
2013-9-8,1.71,2.97,6.399E+0,0.056E+0,0.096E+0,0.136E+0,
2013-9-8,2.97,4.02,3.331E+0,0.035E+0,0.033E+0,0.055E+0,
2013-9-8,4.02,5.90,1.625E+0,0.015E+0,0.016E+0,0.024E+0,
2013-9-8,5.90,7.09,7.806E-1,0.105E-1,0.078E-1,0.116E-1,
2013-9-8,7.09,8.48,4.633E-1,0.070E-1,0.046E-1,0.069E-1,
2013-9-8,8.48,11.00,2.521E-1,0.037E-1,0.025E-1,0.037E-1,
2013-9-8,11.00,16.60,8.393E-2,0.135E-2,0.084E-2,0.125E-2,
2013-9-8,16.60,22.80,2.640E-2,0.062E-2,0.026E-2,0.039E-2,
2013-9-8,22.80,41.90,6.013E-3,0.143E-3,0.060E-3,0.089E-3,
2013-9-9,1.00,1.71,1.051E+1,0.023E+1,0.021E+1,0.030E+1,
2013-9-9,1.71,2.97,6.491E+0,0.057E+0,0.097E+0,0.138E+0,
2013-9-9,2.97,4.02,3.341E+0,0.035E+0,0.033E+0,0.055E+0,
2013-9-9,4.02,5.90,1.614E+0,0.015E+0,0.016E+0,0.024E+0,
2013-9-9,5.90,7.09,7.797E-1,0.105E-1,0.078E-1,0.116E-1,
2013-9-9,7.09,8.48,4.776E-1,0.071E-1,0.048E-1,0.071E-1,
2013-9-9,8.48,11.00,2.467E-1,0.037E-1,0.025E-1,0.037E-1,
2013-9-9,11.00,16.60,8.634E-2,0.137E-2,0.086E-2,0.128E-2,
2013-9-9,16.60,22.80,2.601E-2,0.062E-2,0.026E-2,0.039E-2,
2013-9-9,22.80,41.90,6.077E-3,0.144E-3,0.061E-3,0.090E-3,
2013-9-12,1.00,1.71,1.074E+1,0.025E+1,0.021E+1,0.031E+1,
2013-9-12,1.71,2.97,6.490E+0,0.057E+0,0.097E+0,0.138E+0,
2013-9-12,2.97,4.02,3.379E+0,0.035E+0,0.034E+0,0.055E+0,
2013-9-12,4.02,5.90,1.632E+0,0.015E+0,0.016E+0,0.024E+0,
2013-9-12,5.90,7.09,7.943E-1,0.111E-1,0.079E-1,0.118E-1,
2013-9-12,7.09,8.48,4.808E-1,0.076E-1,0.048E-1,0.071E-1,
2013-9-12,8.48,11.00,2.481E-1,0.039E-1,0.025E-1,0.037E-1,
2013-9-12,11.00,16.60,8.708E-2,0.147E-2,0.087E-2,0.129E-2,
2013-9-12,16.60,22.80,2.589E-2,0.067E-2,0.026E-2,0.038E-2,
2013-9-12,22.80,41.90,5.987E-3,0.154E-3,0.060E-3,0.089E-3,
2013-9-13,1.00,1.71,1.028E+1,0.024E+1,0.021E+1,0.030E+1,
2013-9-13,1.71,2.97,6.497E+0,0.057E+0,0.097E+0,0.138E+0,
2013-9-13,2.97,4.02,3.365E+0,0.035E+0,0.034E+0,0.055E+0,
2013-9-13,4.02,5.90,1.6410E+0,0.015E+0,0.016E+0,0.025E+0,
2013-9-13,5.90,7.09,7.914E-1,0.106E-1,0.079E-1,0.118E-1,
2013-9-13,7.09,8.48,4.762E-1,0.071E-1,0.048E-1,0.071E-1,
2013-9-13,8.48,11.00,2.515E-1,0.037E-1,0.025E-1,0.037E-1,
2013-9-13,11.00,16.60,8.735E-2,0.138E-2,0.087E-2,0.130E-2,
2013-9-13,16.60,22.80,2.662E-2,0.063E-2,0.027E-2,0.040E-2,
2013-9-13,22.80,41.90,5.997E-3,0.143E-3,0.060E-3,0.089E-3,
2013-9-14,1.00,1.71,1.009E+1,0.026E+1,0.020E+1,0.029E+1,
2013-9-14,1.71,2.97,6.592E+0,0.057E+0,0.099E+0,0.140E+0,
2013-9-14,2.97,4.02,3.431E+0,0.036E+0,0.034E+0,0.056E+0,
2013-9-14,4.02,5.90,1.6210E+0,0.015E+0,0.016E+0,0.024E+0,
2013-9-14,5.90,7.09,8.076E-1,0.108E-1,0.081E-1,0.120E-1,
2013-9-14,7.09,8.48,4.812E-1,0.072E-1,0.048E-1,0.072E-1,
2013-9-14,8.48,11.00,2.484E-1,0.037E-1,0.025E-1,0.037E-1,
2013-9-14,11.00,16.60,8.647E-2,0.139E-2,0.086E-2,0.129E-2,
2013-9-14,16.60,22.80,2.580E-2,0.062E-2,0.026E-2,0.038E-2,
2013-9-14,22.80,41.90,5.864E-3,0.142E-3,0.059E-3,0.087E-3,
2013-9-15,1.00,1.71,1.060E+1,0.023E+1,0.021E+1,0.031E+1,
2013-9-15,1.71,2.97,6.332E+0,0.056E+0,0.095E+0,0.134E+0,
2013-9-15,2.97,4.02,3.384E+0,0.035E+0,0.034E+0,0.056E+0,
2013-9-15,4.02,5.90,1.651E+0,0.015E+0,0.017E+0,0.025E+0,
2013-9-15,5.90,7.09,7.9610E-1,0.107E-1,0.080E-1,0.118E-1,
2013-9-15,7.09,8.48,4.661E-1,0.071E-1,0.047E-1,0.069E-1,
2013-9-15,8.48,11.00,2.475E-1,0.037E-1,0.025E-1,0.037E-1,
2013-9-15,11.00,16.60,8.762E-2,0.139E-2,0.088E-2,0.130E-2,
2013-9-15,16.60,22.80,2.526E-2,0.061E-2,0.025E-2,0.038E-2,
2013-9-15,22.80,41.90,5.851E-3,0.142E-3,0.059E-3,0.087E-3,
2013-9-16,1.00,1.71,1.038E+1,0.026E+1,0.021E+1,0.030E+1,
2013-9-16,1.71,2.97,6.534E+0,0.057E+0,0.098E+0,0.139E+0,
2013-9-16,2.97,4.02,3.432E+0,0.036E+0,0.034E+0,0.056E+0,
2013-9-16,4.02,5.90,1.655E+0,0.015E+0,0.017E+0,0.025E+0,
2013-9-16,5.90,7.09,8.295E-1,0.109E-1,0.083E-1,0.123E-1,
2013-9-16,7.09,8.48,4.761E-1,0.071E-1,0.048E-1,0.071E-1,
2013-9-16,8.48,11.00,2.430E-1,0.036E-1,0.024E-1,0.036E-1,
2013-9-16,11.00,16.60,8.618E-2,0.138E-2,0.086E-2,0.128E-2,
2013-9-16,16.60,22.80,2.5710E-2,0.062E-2,0.026E-2,0.038E-2,
2013-9-16,22.80,41.90,6.044E-3,0.144E-3,0.060E-3,0.090E-3,
2013-9-17,1.00,1.71,1.095E+1,0.026E+1,0.022E+1,0.032E+1,
2013-9-17,1.71,2.97,6.646E+0,0.058E+0,0.0100E+0,0.141E+0,
2013-9-17,2.97,4.02,3.422E+0,0.036E+0,0.034E+0,0.056E+0,
2013-9-17,4.02,5.90,1.668E+0,0.015E+0,0.017E+0,0.025E+0,
2013-9-17,5.90,7.09,8.095E-1,0.109E-1,0.081E-1,0.120E-1,
2013-9-17,7.09,8.48,4.783E-1,0.072E-1,0.048E-1,0.071E-1,
2013-9-17,8.48,11.00,2.562E-1,0.038E-1,0.026E-1,0.038E-1,
2013-9-17,11.00,16.60,8.693E-2,0.138E-2,0.087E-2,0.129E-2,
2013-9-17,16.60,22.80,2.591E-2,0.062E-2,0.026E-2,0.039E-2,
2013-9-17,22.80,41.90,5.954E-3,0.143E-3,0.060E-3,0.089E-3,
2013-9-18,1.00,1.71,1.021E+1,0.027E+1,0.020E+1,0.030E+1,
2013-9-18,1.71,2.97,6.498E+0,0.056E+0,0.097E+0,0.138E+0,
2013-9-18,2.97,4.02,3.395E+0,0.035E+0,0.034E+0,0.056E+0,
2013-9-18,4.02,5.90,1.632E+0,0.015E+0,0.016E+0,0.024E+0,
