bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,helium_flux m^-2sr^-1s^-1GV^-1,helium_flux_error_statistical m^-2sr^-1s^-1GV^-1,helium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,helium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,center_date
2552,4.88,5.37,23.3,0.06,0.14,0.25,2020-09-19
2552,5.37,5.9,18.91,0.05,0.11,0.21,2020-09-19
2552,5.9,6.47,15.28,0.04,0.09,0.17,2020-09-19
2552,6.47,7.09,12.38,0.03,0.07,0.14,2020-09-19
2552,7.09,7.76,9.912,0.026,0.059,0.11,2020-09-19
2552,7.76,8.48,8.011,0.022,0.047,0.089,2020-09-19
2552,8.48,9.26,6.468,0.019,0.038,0.073,2020-09-19
2552,9.26,10.1,5.228,0.016,0.031,0.059,2020-09-19
2552,10.1,11.0,4.201,0.013,0.024,0.048,2020-09-19
2552,11.0,12.0,3.407,0.011,0.02,0.039,2020-09-19
2552,12.0,13.0,2.734,0.01,0.016,0.031,2020-09-19
2552,13.0,14.1,2.231,0.008,0.013,0.026,2020-09-19
2552,14.1,15.3,1.804,0.007,0.01,0.021,2020-09-19
2552,15.3,16.6,1.455,0.006,0.008,0.017,2020-09-19
2552,16.6,18.0,1.171,0.005,0.007,0.014,2020-09-19
2552,18.0,19.5,0.9506,0.0038,0.0055,0.0114,2020-09-19
2552,19.5,21.1,0.7739,0.0032,0.0045,0.0093,2020-09-19
2552,21.1,22.8,0.6247,0.0027,0.0036,0.0076,2020-09-19
2552,22.8,24.7,0.508,0.0023,0.003,0.0062,2020-09-19
2552,24.7,26.7,0.4134,0.002,0.0024,0.0051,2020-09-19
2552,26.7,28.8,0.335,0.0018,0.0019,0.0041,2020-09-19
2552,28.8,31.1,0.2714,0.0015,0.0016,0.0034,2020-09-19
2552,31.1,33.5,0.2206,0.0013,0.0013,0.0028,2020-09-19
2552,33.5,36.1,0.181,0.0012,0.0011,0.0023,2020-09-19
2552,36.1,38.9,0.1486,0.001,0.0009,0.0019,2020-09-19
2552,38.9,41.9,0.1218,0.0009,0.0007,0.0016,2020-09-19
2552,41.9,45.1,0.09794,0.00078,0.00057,0.00127,2020-09-19
2552,45.1,48.5,0.08329,0.0007,0.00049,0.00109,2020-09-19
2552,48.5,52.2,0.0662,0.00059,0.00038,0.00088,2020-09-19
2552,52.2,56.1,0.05553,0.00053,0.00032,0.00075,2020-09-19
2552,56.1,60.3,0.04487,0.00046,0.00026,0.00062,2020-09-19
2553,1.92,2.15,112.7,0.3,1.1,1.7,2020-10-16
2553,2.15,2.4,97.3,0.23,0.78,1.24,2020-10-16
2553,2.4,2.67,82.89,0.18,0.62,0.96,2020-10-16
2553,2.67,2.97,70.59,0.15,0.48,0.78,2020-10-16
2553,2.97,3.29,60.12,0.13,0.39,0.65,2020-10-16
2553,3.29,3.64,50.22,0.1,0.32,0.54,2020-10-16
2553,3.64,4.02,41.44,0.08,0.26,0.44,2020-10-16
2553,4.02,4.43,34.17,0.07,0.21,0.37,2020-10-16
2553,4.43,4.88,28.06,0.05,0.16,0.3,2020-10-16
2553,4.88,5.37,22.87,0.04,0.13,0.25,2020-10-16
2553,5.37,5.9,18.64,0.04,0.11,0.2,2020-10-16
2553,5.9,6.47,15.1,0.03,0.08,0.17,2020-10-16
2553,6.47,7.09,12.21,0.03,0.07,0.13,2020-10-16
2553,7.09,7.76,9.867,0.021,0.054,0.11,2020-10-16
2553,7.76,8.48,7.947,0.018,0.043,0.089,2020-10-16
2553,8.48,9.26,6.388,0.015,0.035,0.072,2020-10-16
2553,9.26,10.1,5.176,0.013,0.028,0.058,2020-10-16
2553,10.1,11.0,4.171,0.011,0.022,0.047,2020-10-16
2553,11.0,12.0,3.35,0.009,0.018,0.038,2020-10-16
2553,12.0,13.0,2.719,0.008,0.015,0.031,2020-10-16
2553,13.0,14.1,2.2,0.007,0.012,0.025,2020-10-16
2553,14.1,15.3,1.798,0.005,0.01,0.021,2020-10-16
2553,15.3,16.6,1.459,0.005,0.008,0.017,2020-10-16
2553,16.6,18.0,1.17,0.004,0.006,0.014,2020-10-16
2553,18.0,19.5,0.9447,0.003,0.0051,0.0113,2020-10-16
2553,19.5,21.1,0.7689,0.0026,0.0041,0.0093,2020-10-16
2553,21.1,22.8,0.6215,0.0022,0.0033,0.0075,2020-10-16
2553,22.8,24.7,0.5065,0.0019,0.0027,0.0062,2020-10-16
2553,24.7,26.7,0.4108,0.0016,0.0022,0.005,2020-10-16
2553,26.7,28.8,0.3344,0.0014,0.0018,0.0041,2020-10-16
2553,28.8,31.1,0.2731,0.0012,0.0015,0.0034,2020-10-16
2553,31.1,33.5,0.2218,0.0011,0.0012,0.0028,2020-10-16
2553,33.5,36.1,0.1831,0.0009,0.001,0.0023,2020-10-16
2553,36.1,38.9,0.1483,0.0008,0.0008,0.0019,2020-10-16
2553,38.9,41.9,0.1204,0.0007,0.0006,0.0015,2020-10-16
2553,41.9,45.1,0.09843,0.00063,0.00053,0.00127,2020-10-16
2553,45.1,48.5,0.08118,0.00055,0.00044,0.00106,2020-10-16
2553,48.5,52.2,0.06601,0.00048,0.00036,0.00088,2020-10-16
2553,52.2,56.1,0.05399,0.00042,0.00029,0.00073,2020-10-16
2553,56.1,60.3,0.04379,0.00036,0.00024,0.0006,2020-10-16
2554,1.92,2.15,113.3,0.3,1.1,1.7,2020-11-12
2554,2.15,2.4,97.49,0.22,0.69,1.24,2020-11-12
2554,2.4,2.67,83.63,0.17,0.55,0.97,2020-11-12
2554,2.67,2.97,71.41,0.14,0.42,0.79,2020-11-12
2554,2.97,3.29,60.55,0.12,0.33,0.66,2020-11-12
2554,3.29,3.64,50.64,0.1,0.26,0.54,2020-11-12
2554,3.64,4.02,41.61,0.08,0.21,0.45,2020-11-12
2554,4.02,4.43,34.3,0.07,0.16,0.37,2020-11-12
2554,4.43,4.88,28.14,0.05,0.13,0.3,2020-11-12
2554,4.88,5.37,22.99,0.04,0.1,0.25,2020-11-12
2554,5.37,5.9,18.72,0.04,0.08,0.2,2020-11-12
2554,5.9,6.47,15.17,0.03,0.06,0.17,2020-11-12
2554,6.47,7.09,12.25,0.02,0.05,0.14,2020-11-12
2554,7.09,7.76,9.908,0.02,0.04,0.11,2020-11-12
2554,7.76,8.48,7.937,0.017,0.032,0.089,2020-11-12
2554,8.48,9.26,6.428,0.015,0.026,0.072,2020-11-12
2554,9.26,10.1,5.178,0.012,0.021,0.058,2020-11-12
2554,10.1,11.0,4.198,0.01,0.017,0.048,2020-11-12
2554,11.0,12.0,3.345,0.009,0.013,0.038,2020-11-12
2554,12.0,13.0,2.726,0.008,0.011,0.031,2020-11-12
2554,13.0,14.1,2.223,0.006,0.009,0.026,2020-11-12
2554,14.1,15.3,1.793,0.005,0.007,0.021,2020-11-12
2554,15.3,16.6,1.448,0.004,0.006,0.017,2020-11-12
2554,16.6,18.0,1.169,0.004,0.005,0.014,2020-11-12
2554,18.0,19.5,0.9506,0.003,0.0038,0.0114,2020-11-12
2554,19.5,21.1,0.7725,0.0025,0.003,0.0093,2020-11-12
2554,21.1,22.8,0.6295,0.0022,0.0025,0.0076,2020-11-12
2554,22.8,24.7,0.5068,0.0018,0.002,0.0062,2020-11-12
2554,24.7,26.7,0.4089,0.0016,0.0016,0.005,2020-11-12
2554,26.7,28.8,0.3341,0.0014,0.0013,0.0041,2020-11-12
2554,28.8,31.1,0.2718,0.0012,0.0011,0.0034,2020-11-12
2554,31.1,33.5,0.2234,0.0011,0.0009,0.0028,2020-11-12
2554,33.5,36.1,0.1834,0.0009,0.0007,0.0023,2020-11-12
2554,36.1,38.9,0.1486,0.0008,0.0006,0.0019,2020-11-12
2554,38.9,41.9,0.1221,0.0007,0.0005,0.0016,2020-11-12
2554,41.9,45.1,0.09955,0.00061,0.00039,0.00129,2020-11-12
2554,45.1,48.5,0.0812,0.00054,0.00032,0.00106,2020-11-12
2554,48.5,52.2,0.06618,0.00046,0.00026,0.00088,2020-11-12
2554,52.2,56.1,0.05385,0.00041,0.00021,0.00073,2020-11-12
2554,56.1,60.3,0.04473,0.00036,0.00018,0.00061,2020-11-12
2555,1.92,2.15,110.8,0.2,1.0,1.7,2020-12-09
2555,2.15,2.4,95.53,0.21,0.63,1.22,2020-12-09
2555,2.4,2.67,81.86,0.17,0.49,0.95,2020-12-09
2555,2.67,2.97,70.15,0.14,0.37,0.78,2020-12-09
2555,2.97,3.29,59.82,0.12,0.3,0.65,2020-12-09
2555,3.29,3.64,49.7,0.1,0.23,0.53,2020-12-09
2555,3.64,4.02,41.29,0.08,0.19,0.44,2020-12-09
2555,4.02,4.43,34.08,0.06,0.14,0.37,2020-12-09
2555,4.43,4.88,27.87,0.05,0.11,0.3,2020-12-09
2555,4.88,5.37,22.77,0.04,0.09,0.25,2020-12-09
2555,5.37,5.9,18.62,0.04,0.07,0.2,2020-12-09
2555,5.9,6.47,15.08,0.03,0.05,0.17,2020-12-09
2555,6.47,7.09,12.16,0.02,0.04,0.13,2020-12-09
2555,7.09,7.76,9.787,0.02,0.034,0.109,2020-12-09
2555,7.76,8.48,7.917,0.017,0.027,0.088,2020-12-09
2555,8.48,9.26,6.384,0.014,0.022,0.072,2020-12-09
2555,9.26,10.1,5.134,0.012,0.017,0.058,2020-12-09
2555,10.1,11.0,4.15,0.01,0.014,0.047,2020-12-09
2555,11.0,12.0,3.357,0.009,0.011,0.038,2020-12-09
2555,12.0,13.0,2.71,0.008,0.009,0.031,2020-12-09
2555,13.0,14.1,2.214,0.006,0.007,0.026,2020-12-09
2555,14.1,15.3,1.772,0.005,0.006,0.021,2020-12-09
2555,15.3,16.6,1.445,0.004,0.005,0.017,2020-12-09
2555,16.6,18.0,1.171,0.004,0.004,0.014,2020-12-09
2555,18.0,19.5,0.9449,0.0029,0.0032,0.0113,2020-12-09
2555,19.5,21.1,0.7684,0.0025,0.0026,0.0093,2020-12-09
2555,21.1,22.8,0.6271,0.0021,0.0021,0.0076,2020-12-09
2555,22.8,24.7,0.5076,0.0018,0.0017,0.0062,2020-12-09
2555,24.7,26.7,0.4097,0.0015,0.0014,0.005,2020-12-09
2555,26.7,28.8,0.3323,0.0014,0.0011,0.0041,2020-12-09
2555,28.8,31.1,0.271,0.0012,0.0009,0.0034,2020-12-09
2555,31.1,33.5,0.2208,0.001,0.0007,0.0028,2020-12-09
2555,33.5,36.1,0.1813,0.0009,0.0006,0.0023,2020-12-09
2555,36.1,38.9,0.1488,0.0008,0.0005,0.0019,2020-12-09
2555,38.9,41.9,0.1224,0.0007,0.0004,0.0016,2020-12-09
2555,41.9,45.1,0.09995,0.00061,0.00034,0.00129,2020-12-09
2555,45.1,48.5,0.08108,0.00053,0.00027,0.00106,2020-12-09
2555,48.5,52.2,0.06627,0.00046,0.00022,0.00088,2020-12-09
2555,52.2,56.1,0.05484,0.00041,0.00018,0.00074,2020-12-09
2555,56.1,60.3,0.04436,0.00035,0.00015,0.00061,2020-12-09
2556,1.92,2.15,110.8,0.2,1.0,1.7,2021-01-05
2556,2.15,2.4,95.71,0.2,0.63,1.22,2021-01-05
2556,2.4,2.67,82.38,0.16,0.5,0.96,2021-01-05
2556,2.67,2.97,70.93,0.13,0.38,0.79,2021-01-05
2556,2.97,3.29,60.19,0.11,0.3,0.65,2021-01-05
2556,3.29,3.64,50.18,0.09,0.24,0.54,2021-01-05
2556,3.64,4.02,41.41,0.07,0.19,0.44,2021-01-05
2556,4.02,4.43,34.07,0.06,0.14,0.37,2021-01-05
2556,4.43,4.88,27.91,0.05,0.11,0.3,2021-01-05
2556,4.88,5.37,22.86,0.04,0.09,0.25,2021-01-05
2556,5.37,5.9,18.65,0.03,0.07,0.2,2021-01-05
2556,5.9,6.47,15.13,0.03,0.05,0.17,2021-01-05
2556,6.47,7.09,12.24,0.02,0.04,0.14,2021-01-05
2556,7.09,7.76,9.834,0.019,0.034,0.109,2021-01-05
2556,7.76,8.48,7.934,0.016,0.027,0.089,2021-01-05
2556,8.48,9.26,6.398,0.013,0.022,0.072,2021-01-05
2556,9.26,10.1,5.164,0.011,0.017,0.058,2021-01-05
2556,10.1,11.0,4.17,0.009,0.014,0.047,2021-01-05
2556,11.0,12.0,3.361,0.008,0.011,0.038,2021-01-05
2556,12.0,13.0,2.724,0.007,0.009,0.031,2021-01-05
2556,13.0,14.1,2.21,0.006,0.007,0.026,2021-01-05
2556,14.1,15.3,1.787,0.005,0.006,0.021,2021-01-05
2556,15.3,16.6,1.448,0.004,0.005,0.017,2021-01-05
2556,16.6,18.0,1.171,0.003,0.004,0.014,2021-01-05
2556,18.0,19.5,0.9454,0.0027,0.0032,0.0113,2021-01-05
2556,19.5,21.1,0.7635,0.0023,0.0026,0.0092,2021-01-05
2556,21.1,22.8,0.6283,0.002,0.0021,0.0076,2021-01-05
2556,22.8,24.7,0.5066,0.0016,0.0017,0.0062,2021-01-05
2556,24.7,26.7,0.4112,0.0014,0.0014,0.0051,2021-01-05
2556,26.7,28.8,0.3332,0.0013,0.0011,0.0041,2021-01-05
2556,28.8,31.1,0.2697,0.0011,0.0009,0.0034,2021-01-05
2556,31.1,33.5,0.2212,0.001,0.0007,0.0028,2021-01-05
2556,33.5,36.1,0.1816,0.0008,0.0006,0.0023,2021-01-05
2556,36.1,38.9,0.1491,0.0007,0.0005,0.0019,2021-01-05
2556,38.9,41.9,0.1202,0.0006,0.0004,0.0015,2021-01-05
2556,41.9,45.1,0.09958,0.00056,0.00033,0.00129,2021-01-05
2556,45.1,48.5,0.08244,0.00049,0.00028,0.00108,2021-01-05
2556,48.5,52.2,0.06674,0.00042,0.00022,0.00089,2021-01-05
2556,52.2,56.1,0.0555,0.00038,0.00019,0.00075,2021-01-05
2556,56.1,60.3,0.04451,0.00032,0.00015,0.00061,2021-01-05
2557,1.92,2.15,110.1,0.2,1.0,1.7,2021-02-01
2557,2.15,2.4,95.74,0.2,0.63,1.22,2021-02-01
2557,2.4,2.67,82.31,0.16,0.5,0.96,2021-02-01
2557,2.67,2.97,70.34,0.13,0.38,0.78,2021-02-01
2557,2.97,3.29,59.94,0.11,0.3,0.65,2021-02-01
2557,3.29,3.64,49.9,0.09,0.23,0.54,2021-02-01
2557,3.64,4.02,41.22,0.07,0.18,0.44,2021-02-01
2557,4.02,4.43,34.04,0.06,0.14,0.37,2021-02-01
2557,4.43,4.88,27.93,0.05,0.11,0.3,2021-02-01
2557,4.88,5.37,22.87,0.04,0.09,0.25,2021-02-01
2557,5.37,5.9,18.63,0.03,0.07,0.2,2021-02-01
2557,5.9,6.47,15.13,0.03,0.05,0.17,2021-02-01
2557,6.47,7.09,12.22,0.02,0.04,0.13,2021-02-01
2557,7.09,7.76,9.847,0.019,0.034,0.109,2021-02-01
2557,7.76,8.48,7.909,0.016,0.027,0.088,2021-02-01
2557,8.48,9.26,6.383,0.013,0.022,0.072,2021-02-01
2557,9.26,10.1,5.189,0.011,0.018,0.059,2021-02-01
2557,10.1,11.0,4.185,0.01,0.014,0.047,2021-02-01
2557,11.0,12.0,3.381,0.008,0.011,0.039,2021-02-01
2557,12.0,13.0,2.732,0.007,0.009,0.031,2021-02-01
2557,13.0,14.1,2.215,0.006,0.007,0.026,2021-02-01
2557,14.1,15.3,1.802,0.005,0.006,0.021,2021-02-01
2557,15.3,16.6,1.458,0.004,0.005,0.017,2021-02-01
2557,16.6,18.0,1.174,0.003,0.004,0.014,2021-02-01
2557,18.0,19.5,0.9514,0.0027,0.0032,0.0114,2021-02-01
2557,19.5,21.1,0.7718,0.0023,0.0026,0.0093,2021-02-01
2557,21.1,22.8,0.6263,0.002,0.0021,0.0076,2021-02-01
2557,22.8,24.7,0.5056,0.0017,0.0017,0.0062,2021-02-01
2557,24.7,26.7,0.4123,0.0015,0.0014,0.0051,2021-02-01
2557,26.7,28.8,0.3328,0.0013,0.0011,0.0041,2021-02-01
2557,28.8,31.1,0.2711,0.0011,0.0009,0.0034,2021-02-01
2557,31.1,33.5,0.2238,0.001,0.0007,0.0028,2021-02-01
2557,33.5,36.1,0.1823,0.0008,0.0006,0.0023,2021-02-01
2557,36.1,38.9,0.1492,0.0007,0.0005,0.0019,2021-02-01
2557,38.9,41.9,0.1204,0.0006,0.0004,0.0015,2021-02-01
2557,41.9,45.1,0.09982,0.00057,0.00033,0.00129,2021-02-01
2557,45.1,48.5,0.08172,0.0005,0.00027,0.00107,2021-02-01
2557,48.5,52.2,0.06623,0.00043,0.00022,0.00088,2021-02-01
2557,52.2,56.1,0.05441,0.00038,0.00018,0.00073,2021-02-01
2557,56.1,60.3,0.04535,0.00033,0.00015,0.00062,2021-02-01
2558,1.92,2.15,109.2,0.3,1.0,1.6,2021-02-28
2558,2.15,2.4,94.05,0.23,0.65,1.2,2021-02-28
2558,2.4,2.67,80.8,0.18,0.52,0.94,2021-02-28
2558,2.67,2.97,69.38,0.15,0.41,0.77,2021-02-28
2558,2.97,3.29,58.86,0.13,0.33,0.64,2021-02-28
2558,3.29,3.64,49.34,0.11,0.26,0.53,2021-02-28
2558,3.64,4.02,40.86,0.08,0.21,0.44,2021-02-28
2558,4.02,4.43,33.76,0.07,0.17,0.36,2021-02-28
2558,4.43,4.88,27.85,0.06,0.13,0.3,2021-02-28
2558,4.88,5.37,22.55,0.04,0.1,0.24,2021-02-28
2558,5.37,5.9,18.38,0.04,0.08,0.2,2021-02-28
2558,5.9,6.47,14.93,0.03,0.07,0.16,2021-02-28
2558,6.47,7.09,12.08,0.03,0.05,0.13,2021-02-28
2558,7.09,7.76,9.724,0.021,0.042,0.108,2021-02-28
2558,7.76,8.48,7.864,0.018,0.034,0.088,2021-02-28
2558,8.48,9.26,6.334,0.015,0.027,0.071,2021-02-28
2558,9.26,10.1,5.12,0.013,0.022,0.058,2021-02-28
2558,10.1,11.0,4.151,0.011,0.018,0.047,2021-02-28
2558,11.0,12.0,3.336,0.009,0.014,0.038,2021-02-28
2558,12.0,13.0,2.694,0.008,0.011,0.031,2021-02-28
2558,13.0,14.1,2.207,0.007,0.009,0.026,2021-02-28
2558,14.1,15.3,1.791,0.005,0.008,0.021,2021-02-28
2558,15.3,16.6,1.439,0.005,0.006,0.017,2021-02-28
2558,16.6,18.0,1.168,0.004,0.005,0.014,2021-02-28
2558,18.0,19.5,0.9408,0.0031,0.004,0.0112,2021-02-28
2558,19.5,21.1,0.7655,0.0026,0.0033,0.0092,2021-02-28
2558,21.1,22.8,0.6208,0.0022,0.0026,0.0075,2021-02-28
2558,22.8,24.7,0.5031,0.0019,0.0021,0.0061,2021-02-28
2558,24.7,26.7,0.4064,0.0016,0.0017,0.005,2021-02-28
2558,26.7,28.8,0.3326,0.0014,0.0014,0.0041,2021-02-28
2558,28.8,31.1,0.2726,0.0012,0.0012,0.0034,2021-02-28
2558,31.1,33.5,0.2212,0.0011,0.0009,0.0028,2021-02-28
2558,33.5,36.1,0.181,0.0009,0.0008,0.0023,2021-02-28
2558,36.1,38.9,0.1475,0.0008,0.0006,0.0019,2021-02-28
2558,38.9,41.9,0.1212,0.0007,0.0005,0.0016,2021-02-28
2558,41.9,45.1,0.09881,0.00063,0.00042,0.00128,2021-02-28
2558,45.1,48.5,0.08167,0.00056,0.00035,0.00107,2021-02-28
2558,48.5,52.2,0.06637,0.00048,0.00028,0.00088,2021-02-28
2558,52.2,56.1,0.05508,0.00043,0.00023,0.00074,2021-02-28
2558,56.1,60.3,0.0445,0.00037,0.00019,0.00061,2021-02-28
2559,1.92,2.15,109.7,0.3,1.0,1.7,2021-03-27
2559,2.15,2.4,94.78,0.21,0.71,1.21,2021-03-27
2559,2.4,2.67,81.22,0.17,0.57,0.94,2021-03-27
2559,2.67,2.97,69.77,0.14,0.45,0.77,2021-03-27
2559,2.97,3.29,59.39,0.12,0.37,0.64,2021-03-27
2559,3.29,3.64,49.55,0.1,0.3,0.53,2021-03-27
2559,3.64,4.02,41.22,0.08,0.24,0.44,2021-03-27
2559,4.02,4.43,33.7,0.06,0.19,0.36,2021-03-27
2559,4.43,4.88,27.78,0.05,0.15,0.3,2021-03-27
2559,4.88,5.37,22.74,0.04,0.12,0.25,2021-03-27
2559,5.37,5.9,18.53,0.04,0.1,0.2,2021-03-27
2559,5.9,6.47,15.07,0.03,0.08,0.17,2021-03-27
2559,6.47,7.09,12.15,0.02,0.06,0.13,2021-03-27
2559,7.09,7.76,9.768,0.02,0.05,0.108,2021-03-27
2559,7.76,8.48,7.862,0.017,0.04,0.088,2021-03-27
2559,8.48,9.26,6.367,0.014,0.032,0.071,2021-03-27
2559,9.26,10.1,5.15,0.012,0.026,0.058,2021-03-27
2559,10.1,11.0,4.159,0.01,0.021,0.047,2021-03-27
2559,11.0,12.0,3.354,0.009,0.017,0.038,2021-03-27
2559,12.0,13.0,2.71,0.007,0.014,0.031,2021-03-27
2559,13.0,14.1,2.201,0.006,0.011,0.026,2021-03-27
2559,14.1,15.3,1.774,0.005,0.009,0.021,2021-03-27
2559,15.3,16.6,1.449,0.004,0.007,0.017,2021-03-27
2559,16.6,18.0,1.16,0.004,0.006,0.014,2021-03-27
2559,18.0,19.5,0.9452,0.0029,0.0048,0.0113,2021-03-27
2559,19.5,21.1,0.764,0.0025,0.0039,0.0092,2021-03-27
2559,21.1,22.8,0.6175,0.0021,0.0031,0.0075,2021-03-27
2559,22.8,24.7,0.5057,0.0018,0.0026,0.0062,2021-03-27
2559,24.7,26.7,0.4069,0.0015,0.0021,0.005,2021-03-27
2559,26.7,28.8,0.3319,0.0014,0.0017,0.0041,2021-03-27
2559,28.8,31.1,0.2702,0.0012,0.0014,0.0034,2021-03-27
2559,31.1,33.5,0.2221,0.001,0.0011,0.0028,2021-03-27
2559,33.5,36.1,0.1804,0.0009,0.0009,0.0023,2021-03-27
2559,36.1,38.9,0.1473,0.0008,0.0007,0.0019,2021-03-27
2559,38.9,41.9,0.1203,0.0007,0.0006,0.0015,2021-03-27
2559,41.9,45.1,0.09814,0.0006,0.0005,0.00127,2021-03-27
2559,45.1,48.5,0.08072,0.00053,0.00041,0.00106,2021-03-27
2559,48.5,52.2,0.06697,0.00046,0.00034,0.00089,2021-03-27
2559,52.2,56.1,0.05389,0.0004,0.00027,0.00073,2021-03-27
2559,56.1,60.3,0.04523,0.00036,0.00023,0.00062,2021-03-27
2560,1.92,2.15,108.8,0.3,1.0,1.6,2021-04-23
2560,2.15,2.4,94.5,0.22,0.62,1.21,2021-04-23
2560,2.4,2.67,81.38,0.17,0.5,0.94,2021-04-23
2560,2.67,2.97,70.05,0.14,0.38,0.78,2021-04-23
2560,2.97,3.29,59.47,0.12,0.3,0.64,2021-04-23
2560,3.29,3.64,49.94,0.1,0.24,0.54,2021-04-23
2560,3.64,4.02,41.08,0.08,0.19,0.44,2021-04-23
2560,4.02,4.43,33.75,0.06,0.15,0.36,2021-04-23
2560,4.43,4.88,27.9,0.05,0.12,0.3,2021-04-23
2560,4.88,5.37,22.73,0.04,0.09,0.25,2021-04-23
2560,5.37,5.9,18.56,0.04,0.07,0.2,2021-04-23
2560,5.9,6.47,15.07,0.03,0.06,0.17,2021-04-23
2560,6.47,7.09,12.17,0.02,0.05,0.13,2021-04-23
2560,7.09,7.76,9.768,0.02,0.036,0.108,2021-04-23
2560,7.76,8.48,7.892,0.017,0.029,0.088,2021-04-23
2560,8.48,9.26,6.362,0.014,0.023,0.071,2021-04-23
2560,9.26,10.1,5.151,0.012,0.019,0.058,2021-04-23
2560,10.1,11.0,4.171,0.01,0.015,0.047,2021-04-23
2560,11.0,12.0,3.356,0.009,0.012,0.038,2021-04-23
2560,12.0,13.0,2.698,0.008,0.01,0.031,2021-04-23
2560,13.0,14.1,2.196,0.006,0.008,0.025,2021-04-23
2560,14.1,15.3,1.783,0.005,0.006,0.021,2021-04-23
2560,15.3,16.6,1.442,0.004,0.005,0.017,2021-04-23
2560,16.6,18.0,1.164,0.004,0.004,0.014,2021-04-23
2560,18.0,19.5,0.9412,0.0029,0.0034,0.0113,2021-04-23
2560,19.5,21.1,0.7623,0.0025,0.0027,0.0092,2021-04-23
2560,21.1,22.8,0.622,0.0021,0.0022,0.0075,2021-04-23
2560,22.8,24.7,0.5022,0.0018,0.0018,0.0061,2021-04-23
2560,24.7,26.7,0.4089,0.0016,0.0015,0.005,2021-04-23
2560,26.7,28.8,0.3349,0.0014,0.0012,0.0041,2021-04-23
2560,28.8,31.1,0.2715,0.0012,0.001,0.0034,2021-04-23
2560,31.1,33.5,0.2212,0.001,0.0008,0.0028,2021-04-23
2560,33.5,36.1,0.1813,0.0009,0.0007,0.0023,2021-04-23
2560,36.1,38.9,0.149,0.0008,0.0005,0.0019,2021-04-23
2560,38.9,41.9,0.1213,0.0007,0.0004,0.0016,2021-04-23
2560,41.9,45.1,0.09888,0.0006,0.00036,0.00128,2021-04-23
2560,45.1,48.5,0.08127,0.00053,0.0003,0.00106,2021-04-23
2560,48.5,52.2,0.06652,0.00046,0.00024,0.00088,2021-04-23
2560,52.2,56.1,0.05486,0.00041,0.0002,0.00074,2021-04-23
2560,56.1,60.3,0.04475,0.00035,0.00016,0.00062,2021-04-23
2561,1.92,2.15,113.1,0.3,1.2,1.7,2021-05-20
2561,2.15,2.4,97.45,0.25,0.81,1.24,2021-05-20
2561,2.4,2.67,83.95,0.2,0.66,0.97,2021-05-20
2561,2.67,2.97,71.73,0.16,0.52,0.79,2021-05-20
2561,2.97,3.29,60.66,0.14,0.42,0.66,2021-05-20
2561,3.29,3.64,50.88,0.12,0.35,0.55,2021-05-20
2561,3.64,4.02,41.81,0.09,0.28,0.45,2021-05-20
2561,4.02,4.43,34.65,0.07,0.22,0.37,2021-05-20
2561,4.43,4.88,28.46,0.06,0.18,0.31,2021-05-20
2561,4.88,5.37,23.18,0.05,0.14,0.25,2021-05-20
2561,5.37,5.9,18.89,0.04,0.11,0.21,2021-05-20
2561,5.9,6.47,15.3,0.03,0.09,0.17,2021-05-20
2561,6.47,7.09,12.29,0.03,0.07,0.14,2021-05-20
2561,7.09,7.76,9.932,0.023,0.059,0.11,2021-05-20
2561,7.76,8.48,7.992,0.019,0.047,0.089,2021-05-20
2561,8.48,9.26,6.447,0.016,0.038,0.072,2021-05-20
2561,9.26,10.1,5.209,0.014,0.03,0.059,2021-05-20
2561,10.1,11.0,4.219,0.012,0.025,0.048,2021-05-20
2561,11.0,12.0,3.404,0.01,0.02,0.039,2021-05-20
2561,12.0,13.0,2.73,0.009,0.016,0.031,2021-05-20
2561,13.0,14.1,2.242,0.007,0.013,0.026,2021-05-20
2561,14.1,15.3,1.809,0.006,0.011,0.021,2021-05-20
2561,15.3,16.6,1.458,0.005,0.008,0.017,2021-05-20
2561,16.6,18.0,1.181,0.004,0.007,0.014,2021-05-20
2561,18.0,19.5,0.951,0.0033,0.0055,0.0114,2021-05-20
2561,19.5,21.1,0.7725,0.0028,0.0045,0.0093,2021-05-20
2561,21.1,22.8,0.6242,0.0023,0.0036,0.0076,2021-05-20
2561,22.8,24.7,0.5082,0.002,0.003,0.0062,2021-05-20
2561,24.7,26.7,0.4107,0.0017,0.0024,0.005,2021-05-20
2561,26.7,28.8,0.3365,0.0015,0.002,0.0042,2021-05-20
2561,28.8,31.1,0.2759,0.0013,0.0016,0.0034,2021-05-20
2561,31.1,33.5,0.2236,0.0012,0.0013,0.0028,2021-05-20
2561,33.5,36.1,0.183,0.001,0.0011,0.0023,2021-05-20
2561,36.1,38.9,0.1492,0.0009,0.0009,0.0019,2021-05-20
2561,38.9,41.9,0.1236,0.0008,0.0007,0.0016,2021-05-20
2561,41.9,45.1,0.09974,0.00067,0.00058,0.00129,2021-05-20
2561,45.1,48.5,0.08229,0.00059,0.00048,0.00108,2021-05-20
2561,48.5,52.2,0.06676,0.00051,0.00039,0.00089,2021-05-20
