date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,positron_flux m^-2sr^-1s^-1GV^-1,positron_flux_error_statistical m^-2sr^-1s^-1GV^-1,positron_flux_error_timedependent m^-2sr^-1s^-1GV^-1,positron_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2013-10-31,11.00,16.60,4.099E-03,6.485E-04,4.099E-05,6.148604E-05,
2013-10-31,16.60,22.80,1.891E-03,3.474E-04,1.891E-05,2.836597E-05,
2013-10-31,22.80,41.90,4.151E-04,8.635E-05,4.151E-06,6.225937E-06,
2013-11-01,1.00,1.33,8.235E-01,1.444E-01,1.235E-02,2.388285E-02,
2013-11-01,1.33,1.71,8.283E-01,1.053E-01,1.077E-02,2.236382E-02,
2013-11-01,1.71,2.15,5.893E-01,6.848E-02,6.483E-03,1.414415E-02,
2013-11-01,2.15,2.97,4.005E-01,3.314E-02,4.005E-03,8.010650E-03,
2013-11-01,2.97,4.02,2.118E-01,1.761E-02,2.118E-03,3.176968E-03,
2013-11-01,4.02,5.90,9.036E-02,7.128E-03,9.036E-04,1.355437E-03,
2013-11-01,5.90,7.09,4.797E-02,5.615E-03,4.797E-04,7.195891E-04,
2013-11-01,7.09,8.48,3.036E-02,3.933E-03,3.036E-04,4.553599E-04,
2013-11-01,8.48,11.00,1.299E-02,1.850E-03,1.299E-04,1.949102E-04,
2013-11-01,11.00,16.60,5.723E-03,7.554E-04,5.723E-05,8.584995E-05,
2013-11-01,16.60,22.80,2.163E-03,3.781E-04,2.163E-05,3.244752E-05,
2013-11-01,22.80,41.90,4.271E-04,9.064E-05,4.271E-06,6.407170E-06,
2013-11-02,1.00,1.33,1.071E+00,1.766E-01,1.607E-02,3.107130E-02,
2013-11-02,1.33,1.71,7.302E-01,1.031E-01,9.492E-03,1.971497E-02,
2013-11-02,1.71,2.15,5.747E-01,6.838E-02,6.322E-03,1.379389E-02,
2013-11-02,2.15,2.97,4.219E-01,3.550E-02,4.219E-03,8.438177E-03,
2013-11-02,2.97,4.02,1.888E-01,1.692E-02,1.888E-03,2.831622E-03,
2013-11-02,4.02,5.90,1.045E-01,7.794E-03,1.045E-03,1.567825E-03,
2013-11-02,5.90,7.09,4.847E-02,5.631E-03,4.847E-04,7.271230E-04,
2013-11-02,7.09,8.48,2.478E-02,3.559E-03,2.478E-04,3.716492E-04,
2013-11-02,8.48,11.00,1.335E-02,1.864E-03,1.335E-04,2.001906E-04,
2013-11-02,11.00,16.60,6.041E-03,7.770E-04,6.041E-05,9.061190E-05,
2013-11-02,16.60,22.80,1.536E-03,3.183E-04,1.536E-05,2.304658E-05,
2013-11-02,22.80,41.90,4.736E-04,9.172E-05,4.736E-06,7.103973E-06,
2013-11-03,1.00,1.33,1.181E+00,1.740E-01,1.771E-02,3.423769E-02,
2013-11-03,1.33,1.71,7.253E-01,1.007E-01,9.429E-03,1.958249E-02,
2013-11-03,1.71,2.15,5.655E-01,6.709E-02,6.220E-03,1.357157E-02,
2013-11-03,2.15,2.97,4.245E-01,3.483E-02,4.245E-03,8.489286E-03,
2013-11-03,2.97,4.02,2.224E-01,1.836E-02,2.224E-03,3.335656E-03,
2013-11-03,4.02,5.90,1.065E-01,7.752E-03,1.065E-03,1.597794E-03,
2013-11-03,5.90,7.09,4.759E-02,5.621E-03,4.759E-04,7.138594E-04,
2013-11-03,7.09,8.48,2.789E-02,3.789E-03,2.789E-04,4.183868E-04,
2013-11-03,8.48,11.00,1.385E-02,1.913E-03,1.385E-04,2.078002E-04,
2013-11-03,11.00,16.60,6.282E-03,8.051E-04,6.282E-05,9.423367E-05,
2013-11-03,16.60,22.80,1.658E-03,3.215E-04,1.658E-05,2.487285E-05,
2013-11-03,22.80,41.90,4.786E-04,9.324E-05,4.786E-06,7.179311E-06,
2013-11-04,1.00,1.33,1.129E+00,1.725E-01,1.693E-02,3.273852E-02,
2013-11-04,1.33,1.71,4.602E-01,8.367E-02,5.982E-03,1.242505E-02,
2013-11-04,1.71,2.15,6.048E-01,7.015E-02,6.653E-03,1.451530E-02,
2013-11-04,2.15,2.97,4.369E-01,3.621E-02,4.369E-03,8.738962E-03,
2013-11-04,2.97,4.02,1.851E-01,1.696E-02,1.851E-03,2.776285E-03,
2013-11-04,4.02,5.90,9.226E-02,7.255E-03,9.226E-04,1.383839E-03,
2013-11-04,5.90,7.09,3.656E-02,4.949E-03,3.656E-04,5.484125E-04,
2013-11-04,7.09,8.48,2.314E-02,3.482E-03,2.314E-04,3.471371E-04,
2013-11-04,8.48,11.00,1.279E-02,1.850E-03,1.279E-04,1.918660E-04,
2013-11-04,11.00,16.60,6.026E-03,7.822E-04,6.026E-05,9.039613E-05,
2013-11-04,16.60,22.80,1.691E-03,3.302E-04,1.691E-05,2.536886E-05,
2013-11-04,22.80,41.90,4.931E-04,9.351E-05,4.931E-06,7.397053E-06,
2013-11-05,1.00,1.33,9.654E-01,1.564E-01,1.448E-02,2.799791E-02,
2013-11-05,1.33,1.71,6.854E-01,9.649E-02,8.910E-03,1.850509E-02,
2013-11-05,1.71,2.15,6.112E-01,7.111E-02,6.724E-03,1.466975E-02,
2013-11-05,2.15,2.97,4.118E-01,3.412E-02,4.118E-03,8.236162E-03,
2013-11-05,2.97,4.02,1.875E-01,1.659E-02,1.875E-03,2.812903E-03,
2013-11-05,4.02,5.90,1.047E-01,7.797E-03,1.047E-03,1.570644E-03,
2013-11-05,5.90,7.09,4.183E-02,5.330E-03,4.183E-04,6.274441E-04,
2013-11-05,7.09,8.48,2.459E-02,3.580E-03,2.459E-04,3.689055E-04,
2013-11-05,8.48,11.00,1.260E-02,1.814E-03,1.260E-04,1.890555E-04,
2013-11-05,11.00,16.60,6.009E-03,7.931E-04,6.009E-05,9.014196E-05,
2013-11-05,16.60,22.80,1.939E-03,3.553E-04,1.939E-05,2.908527E-05,
2013-11-05,22.80,41.90,4.470E-04,8.938E-05,4.470E-06,6.704753E-06,
2013-11-06,1.00,1.33,1.139E+00,1.709E-01,1.708E-02,3.303050E-02,
2013-11-06,1.33,1.71,8.565E-01,1.095E-01,1.113E-02,2.312433E-02,
2013-11-06,1.71,2.15,6.103E-01,6.939E-02,6.713E-03,1.464612E-02,
2013-11-06,2.15,2.97,3.712E-01,3.295E-02,3.712E-03,7.424676E-03,
2013-11-06,2.97,4.02,2.554E-01,1.968E-02,2.554E-03,3.830754E-03,
2013-11-06,4.02,5.90,8.546E-02,7.098E-03,8.546E-04,1.281922E-03,
2013-11-06,5.90,7.09,3.238E-02,4.665E-03,3.238E-04,4.857647E-04,
2013-11-06,7.09,8.48,2.197E-02,3.382E-03,2.197E-04,3.295254E-04,
2013-11-06,8.48,11.00,1.412E-02,1.921E-03,1.412E-04,2.117849E-04,
2013-11-06,11.00,16.60,4.426E-03,6.716E-04,4.426E-05,6.639368E-05,
2013-11-06,16.60,22.80,1.264E-03,2.848E-04,1.264E-05,1.896186E-05,
2013-11-06,22.80,41.90,5.153E-04,9.613E-05,5.153E-06,7.729487E-06,
2013-11-07,1.00,1.33,1.002E+00,2.586E-01,1.504E-02,2.907107E-02,
2013-11-07,1.33,1.71,6.447E-01,1.485E-01,8.381E-03,1.740659E-02,
2013-11-07,1.71,2.15,4.716E-01,9.007E-02,5.188E-03,1.131925E-02,
2013-11-07,2.15,2.97,3.101E-01,4.247E-02,3.101E-03,6.201307E-03,
2013-11-07,2.97,4.02,1.890E-01,2.380E-02,1.890E-03,2.835269E-03,
2013-11-07,4.02,5.90,8.043E-02,9.340E-03,8.043E-04,1.206433E-03,
2013-11-07,5.90,7.09,4.518E-02,7.558E-03,4.518E-04,6.776437E-04,
2013-11-07,7.09,8.48,2.625E-02,5.073E-03,2.625E-04,3.937003E-04,
2013-11-07,8.48,11.00,1.934E-02,3.142E-03,1.934E-04,2.900826E-04,
2013-11-07,11.00,16.60,4.484E-03,9.349E-04,4.484E-05,6.726626E-05,
2013-11-07,16.60,22.80,1.297E-03,3.967E-04,1.297E-05,1.944763E-05,
2013-11-07,22.80,41.90,5.587E-04,1.434E-04,5.587E-06,8.380511E-06,
2013-11-08,1.00,1.33,9.796E-01,1.599E-01,1.469E-02,2.840892E-02,
2013-11-08,1.33,1.71,8.703E-01,1.108E-01,1.131E-02,2.349734E-02,
2013-11-08,1.71,2.15,5.597E-01,6.814E-02,6.156E-03,1.343214E-02,
2013-11-08,2.15,2.97,4.123E-01,3.465E-02,4.123E-03,8.246036E-03,
2013-11-08,2.97,4.02,2.323E-01,1.887E-02,2.323E-03,3.484837E-03,
2013-11-08,4.02,5.90,9.203E-02,7.335E-03,9.203E-04,1.380397E-03,
2013-11-08,5.90,7.09,4.143E-02,5.275E-03,4.143E-04,6.215063E-04,
2013-11-08,7.09,8.48,2.890E-02,3.857E-03,2.890E-04,4.335407E-04,
2013-11-08,8.48,11.00,1.641E-02,2.087E-03,1.641E-04,2.462066E-04,
2013-11-08,11.00,16.60,4.201E-03,6.508E-04,4.201E-05,6.301093E-05,
2013-11-08,16.60,22.80,1.533E-03,3.131E-04,1.533E-05,2.299913E-05,
2013-11-08,22.80,41.90,5.117E-04,9.754E-05,5.117E-06,7.675537E-06,
2013-11-09,1.00,1.33,7.506E-01,1.425E-01,1.126E-02,2.176742E-02,
2013-11-09,1.33,1.71,1.136E+00,1.234E-01,1.477E-02,3.067241E-02,
2013-11-09,1.71,2.15,7.159E-01,7.681E-02,7.875E-03,1.718113E-02,
2013-11-09,2.15,2.97,4.224E-01,3.559E-02,4.224E-03,8.447782E-03,
2013-11-09,2.97,4.02,1.933E-01,1.729E-02,1.933E-03,2.900190E-03,
2013-11-09,4.02,5.90,8.718E-02,7.180E-03,8.718E-04,1.307725E-03,
2013-11-09,5.90,7.09,4.930E-02,5.742E-03,4.930E-04,7.395000E-04,
2013-11-09,7.09,8.48,2.488E-02,3.544E-03,2.488E-04,3.732604E-04,
2013-11-09,8.48,11.00,1.490E-02,2.010E-03,1.490E-04,2.234527E-04,
2013-11-09,11.00,16.60,5.676E-03,7.567E-04,5.676E-05,8.513787E-05,
2013-11-09,16.60,22.80,1.927E-03,3.542E-04,1.927E-05,2.891072E-05,
2013-11-09,22.80,41.90,4.620E-04,9.015E-05,4.620E-06,6.930126E-06,
2013-11-10,1.00,1.33,6.869E-01,1.385E-01,1.030E-02,1.992004E-02,
2013-11-10,1.33,1.71,8.868E-01,1.126E-01,1.153E-02,2.394467E-02,
2013-11-10,1.71,2.15,5.860E-01,6.898E-02,6.446E-03,1.406313E-02,
2013-11-10,2.15,2.97,4.134E-01,3.578E-02,4.134E-03,8.268285E-03,
2013-11-10,2.97,4.02,2.384E-01,1.936E-02,2.384E-03,3.576490E-03,
2013-11-10,4.02,5.90,8.894E-02,7.214E-03,8.894E-04,1.334122E-03,
2013-11-10,5.90,7.09,4.576E-02,5.591E-03,4.576E-04,6.863539E-04,
2013-11-10,7.09,8.48,2.594E-02,3.673E-03,2.594E-04,3.891425E-04,
2013-11-10,8.48,11.00,1.221E-02,1.804E-03,1.221E-04,1.830767E-04,
2013-11-10,11.00,16.60,5.397E-03,7.361E-04,5.397E-05,8.096060E-05,
2013-11-10,16.60,22.80,1.686E-03,3.342E-04,1.686E-05,2.528781E-05,
2013-11-10,22.80,41.90,3.241E-04,7.630E-05,3.241E-06,4.861058E-06,
2013-11-11,1.00,1.33,1.189E+00,1.892E-01,1.783E-02,3.447079E-02,
2013-11-11,1.33,1.71,7.813E-01,1.089E-01,1.016E-02,2.109594E-02,
2013-11-11,1.71,2.15,7.361E-01,7.763E-02,8.097E-03,1.766704E-02,
2013-11-11,2.15,2.97,3.378E-01,3.237E-02,3.378E-03,6.756480E-03,
2013-11-11,2.97,4.02,1.752E-01,1.681E-02,1.752E-03,2.628327E-03,
2013-11-11,4.02,5.90,1.016E-01,7.765E-03,1.016E-03,1.524331E-03,
2013-11-11,5.90,7.09,4.103E-02,5.223E-03,4.103E-04,6.155109E-04,
2013-11-11,7.09,8.48,2.325E-02,3.520E-03,2.325E-04,3.487183E-04,
2013-11-11,8.48,11.00,1.540E-02,2.027E-03,1.540E-04,2.310257E-04,
2013-11-11,11.00,16.60,4.216E-03,6.666E-04,4.216E-05,6.323532E-05,
2013-11-11,16.60,22.80,2.038E-03,3.726E-04,2.038E-05,3.056354E-05,
2013-11-11,22.80,41.90,6.674E-04,1.100E-04,6.674E-06,1.001083E-05,
2013-11-12,1.00,1.33,1.062E+00,1.777E-01,1.593E-02,3.080376E-02,
2013-11-12,1.33,1.71,8.411E-01,1.153E-01,1.093E-02,2.271090E-02,
2013-11-12,1.71,2.15,5.079E-01,6.924E-02,5.587E-03,1.218940E-02,
2013-11-12,2.15,2.97,4.674E-01,4.018E-02,4.674E-03,9.347302E-03,
2013-11-12,2.97,4.02,2.165E-01,2.009E-02,2.165E-03,3.246966E-03,
2013-11-12,4.02,5.90,1.011E-01,8.756E-03,1.011E-03,1.516990E-03,
2013-11-12,5.90,7.09,3.771E-02,5.665E-03,3.771E-04,5.656816E-04,
2013-11-12,7.09,8.48,2.615E-02,4.173E-03,2.615E-04,3.923240E-04,
2013-11-12,8.48,11.00,1.468E-02,2.258E-03,1.468E-04,2.202192E-04,
2013-11-12,11.00,16.60,7.137E-03,9.546E-04,7.137E-05,1.070599E-04,
2013-11-12,16.60,22.80,1.663E-03,3.751E-04,1.663E-05,2.494042E-05,
2013-11-12,22.80,41.90,2.689E-04,7.836E-05,2.689E-06,4.033996E-06,
2013-11-13,1.00,1.33,7.492E-01,1.446E-01,1.124E-02,2.172593E-02,
2013-11-13,1.33,1.71,6.751E-01,9.782E-02,8.777E-03,1.822872E-02,
2013-11-13,1.71,2.15,6.070E-01,7.302E-02,6.677E-03,1.456858E-02,
2013-11-13,2.15,2.97,3.609E-01,3.402E-02,3.609E-03,7.217546E-03,
2013-11-13,2.97,4.02,2.009E-01,1.906E-02,2.009E-03,3.012881E-03,
2013-11-13,4.02,5.90,1.052E-01,9.000E-03,1.052E-03,1.577429E-03,
2013-11-13,5.90,7.09,4.108E-02,6.276E-03,4.108E-04,6.161815E-04,
2013-11-13,7.09,8.48,2.864E-02,4.646E-03,2.864E-04,4.296345E-04,
2013-11-13,8.48,11.00,1.066E-02,2.058E-03,1.066E-04,1.598432E-04,
2013-11-13,11.00,16.60,6.327E-03,1.005E-03,6.327E-05,9.490373E-05,
2013-11-13,16.60,22.80,9.457E-04,3.371E-04,9.457E-06,1.418482E-05,
2013-11-13,22.80,41.90,3.359E-04,9.913E-05,3.359E-06,5.038642E-06,
2013-11-14,1.00,1.33,9.193E-01,1.530E-01,1.379E-02,2.666017E-02,
2013-11-14,1.33,1.71,7.635E-01,1.026E-01,9.926E-03,2.061529E-02,
2013-11-14,1.71,2.15,5.542E-01,6.635E-02,6.096E-03,1.330145E-02,
2013-11-14,2.15,2.97,3.527E-01,3.220E-02,3.527E-03,7.054776E-03,
2013-11-14,2.97,4.02,1.879E-01,1.686E-02,1.879E-03,2.818048E-03,
2013-11-14,4.02,5.90,9.351E-02,7.444E-03,9.351E-04,1.402626E-03,
2013-11-14,5.90,7.09,4.045E-02,5.181E-03,4.045E-04,6.067440E-04,
2013-11-14,7.09,8.48,2.191E-02,3.366E-03,2.191E-04,3.286327E-04,
2013-11-14,8.48,11.00,1.297E-02,1.827E-03,1.297E-04,1.944846E-04,
2013-11-14,11.00,16.60,6.122E-03,7.953E-04,6.122E-05,9.183218E-05,
2013-11-14,16.60,22.80,1.442E-03,3.061E-04,1.442E-05,2.163023E-05,
2013-11-14,22.80,41.90,3.913E-04,8.355E-05,3.913E-06,5.868796E-06,
2013-11-15,1.00,1.33,9.001E-01,1.502E-01,1.350E-02,2.610325E-02,
2013-11-15,1.33,1.71,9.110E-01,1.118E-01,1.184E-02,2.459723E-02,
2013-11-15,1.71,2.15,6.704E-01,7.206E-02,7.374E-03,1.608910E-02,
2013-11-15,2.15,2.97,4.065E-01,3.453E-02,4.065E-03,8.130363E-03,
2013-11-15,2.97,4.02,2.085E-01,1.799E-02,2.085E-03,3.128015E-03,
2013-11-15,4.02,5.90,9.136E-02,7.402E-03,9.136E-04,1.370413E-03,
2013-11-15,5.90,7.09,4.336E-02,5.391E-03,4.336E-04,6.504255E-04,
2013-11-15,7.09,8.48,2.729E-02,3.796E-03,2.729E-04,4.093087E-04,
2013-11-15,8.48,11.00,1.249E-02,1.825E-03,1.249E-04,1.873242E-04,
2013-11-15,11.00,16.60,6.092E-03,7.864E-04,6.092E-05,9.137758E-05,
2013-11-15,16.60,22.80,2.197E-03,3.737E-04,2.197E-05,3.295566E-05,
2013-11-15,22.80,41.90,3.902E-04,8.357E-05,3.902E-06,5.852985E-06,
2013-11-16,1.00,1.33,7.082E-01,1.425E-01,1.062E-02,2.053700E-02,
2013-11-16,1.33,1.71,7.624E-01,1.018E-01,9.911E-03,2.058367E-02,
2013-11-16,1.71,2.15,5.016E-01,6.354E-02,5.518E-03,1.203829E-02,
2013-11-16,2.15,2.97,3.184E-01,3.049E-02,3.184E-03,6.367577E-03,
2013-11-16,2.97,4.02,2.101E-01,1.801E-02,2.101E-03,3.151855E-03,
2013-11-16,4.02,5.90,9.080E-02,7.297E-03,9.080E-04,1.362047E-03,
2013-11-16,5.90,7.09,5.573E-02,6.040E-03,5.573E-04,8.359618E-04,
2013-11-16,7.09,8.48,2.997E-02,3.907E-03,2.997E-04,4.496102E-04,
2013-11-16,8.48,11.00,1.414E-02,1.934E-03,1.414E-04,2.120679E-04,
2013-11-16,11.00,16.60,4.614E-03,6.843E-04,4.614E-05,6.921199E-05,
2013-11-16,16.60,22.80,1.662E-03,3.231E-04,1.662E-05,2.492494E-05,
2013-11-16,22.80,41.90,4.721E-04,9.114E-05,4.721E-06,7.080757E-06,
2013-11-17,1.00,1.33,8.711E-01,1.522E-01,1.307E-02,2.526272E-02,
2013-11-17,1.33,1.71,6.915E-01,9.695E-02,8.989E-03,1.866928E-02,
2013-11-17,1.71,2.15,6.384E-01,7.293E-02,7.023E-03,1.532190E-02,
2013-11-17,2.15,2.97,3.961E-01,3.389E-02,3.961E-03,7.922465E-03,
2013-11-17,2.97,4.02,2.126E-01,1.809E-02,2.126E-03,3.189466E-03,
2013-11-17,4.02,5.90,9.541E-02,7.482E-03,9.541E-04,1.431171E-03,
2013-11-17,5.90,7.09,4.514E-02,5.436E-03,4.514E-04,6.771204E-04,
2013-11-17,7.09,8.48,2.699E-02,3.733E-03,2.699E-04,4.048733E-04,
2013-11-17,8.48,11.00,1.400E-02,1.925E-03,1.400E-04,2.100532E-04,
2013-11-17,11.00,16.60,5.182E-03,7.260E-04,5.182E-05,7.773557E-05,
2013-11-17,16.60,22.80,9.431E-04,2.495E-04,9.431E-06,1.414612E-05,
2013-11-17,22.80,41.90,4.075E-04,8.538E-05,4.075E-06,6.111840E-06,
2013-11-18,1.00,1.33,8.516E-01,1.516E-01,1.277E-02,2.469584E-02,
2013-11-18,1.33,1.71,8.830E-01,1.099E-01,1.148E-02,2.384112E-02,
2013-11-18,1.71,2.15,5.364E-01,6.519E-02,5.901E-03,1.287411E-02,
2013-11-18,2.15,2.97,3.571E-01,3.199E-02,3.571E-03,7.142340E-03,
2013-11-18,2.97,4.02,1.625E-01,1.586E-02,1.625E-03,2.438035E-03,
2013-11-18,4.02,5.90,1.061E-01,7.743E-03,1.061E-03,1.590835E-03,
2013-11-18,5.90,7.09,3.224E-02,4.625E-03,3.224E-04,4.835969E-04,
2013-11-18,7.09,8.48,3.113E-02,4.011E-03,3.113E-04,4.669770E-04,
2013-11-18,8.48,11.00,1.226E-02,1.807E-03,1.226E-04,1.839275E-04,
2013-11-18,11.00,16.60,2.982E-03,5.522E-04,2.982E-05,4.472981E-05,
2013-11-18,16.60,22.80,1.948E-03,3.588E-04,1.948E-05,2.922336E-05,
2013-11-18,22.80,41.90,4.845E-04,9.427E-05,4.845E-06,7.268247E-06,
2013-11-19,1.00,1.33,1.160E+00,1.729E-01,1.740E-02,3.364213E-02,
2013-11-19,1.33,1.71,7.588E-01,1.078E-01,9.864E-03,2.048768E-02,
2013-11-19,1.71,2.15,6.552E-01,7.202E-02,7.208E-03,1.572558E-02,
2013-11-19,2.15,2.97,4.325E-01,3.537E-02,4.325E-03,8.649337E-03,
2013-11-19,2.97,4.02,1.901E-01,1.698E-02,1.901E-03,2.852194E-03,
2013-11-19,4.02,5.90,9.269E-02,7.444E-03,9.269E-04,1.390316E-03,
2013-11-19,5.90,7.09,4.217E-02,5.315E-03,4.217E-04,6.324908E-04,
2013-11-19,7.09,8.48,3.027E-02,3.994E-03,3.027E-04,4.541121E-04,
2013-11-19,8.48,11.00,1.532E-02,2.023E-03,1.532E-04,2.297478E-04,
2013-11-19,11.00,16.60,5.112E-03,7.444E-04,5.112E-05,7.668491E-05,
2013-11-19,16.60,22.80,1.850E-03,3.460E-04,1.850E-05,2.775204E-05,
2013-11-19,22.80,41.90,3.756E-04,8.140E-05,3.756E-06,5.633481E-06,
2013-11-20,1.00,1.33,8.564E-01,1.455E-01,1.285E-02,2.483517E-02,
2013-11-20,1.33,1.71,8.068E-01,1.037E-01,1.049E-02,2.178405E-02,
2013-11-20,1.71,2.15,6.659E-01,7.258E-02,7.325E-03,1.598137E-02,
2013-11-20,2.15,2.97,4.290E-01,3.527E-02,4.290E-03,8.580080E-03,
2013-11-20,2.97,4.02,2.098E-01,1.794E-02,2.098E-03,3.147221E-03,
2013-11-20,4.02,5.90,9.383E-02,7.357E-03,9.383E-04,1.407406E-03,
2013-11-20,5.90,7.09,3.785E-02,5.008E-03,3.785E-04,5.677524E-04,
2013-11-20,7.09,8.48,3.007E-02,3.898E-03,3.007E-04,4.509865E-04,
2013-11-20,8.48,11.00,1.634E-02,2.054E-03,1.634E-04,2.450288E-04,
2013-11-20,11.00,16.60,5.925E-03,7.703E-04,5.925E-05,8.888119E-05,
2013-11-20,16.60,22.80,1.532E-03,3.117E-04,1.532E-05,2.298462E-05,
2013-11-20,22.80,41.90,4.874E-04,9.549E-05,4.874E-06,7.311189E-06,
2013-11-21,1.00,1.33,7.972E-01,1.481E-01,1.196E-02,2.311750E-02,
2013-11-21,1.33,1.71,5.995E-01,9.061E-02,7.793E-03,1.618551E-02,
2013-11-21,1.71,2.15,6.571E-01,7.301E-02,7.228E-03,1.577120E-02,
2013-11-21,2.15,2.97,4.559E-01,3.599E-02,4.559E-03,9.118535E-03,
2013-11-21,2.97,4.02,1.967E-01,1.706E-02,1.967E-03,2.950656E-03,
2013-11-21,4.02,5.90,1.015E-01,7.741E-03,1.015E-03,1.522206E-03,
2013-11-21,5.90,7.09,3.793E-02,5.037E-03,3.793E-04,5.689158E-04,
2013-11-21,7.09,8.48,2.701E-02,3.747E-03,2.701E-04,4.052013E-04,
2013-11-21,8.48,11.00,1.260E-02,1.856E-03,1.260E-04,1.889845E-04,
2013-11-21,11.00,16.60,4.919E-03,7.262E-04,4.919E-05,7.378658E-05,
2013-11-21,16.60,22.80,1.404E-03,3.087E-04,1.404E-05,2.106007E-05,
2013-11-21,22.80,41.90,3.628E-04,8.064E-05,3.628E-06,5.441687E-06,
2013-11-22,1.00,1.33,1.384E+00,2.011E-01,2.076E-02,4.013709E-02,
2013-11-22,1.33,1.71,7.768E-01,1.059E-01,1.010E-02,2.097432E-02,
2013-11-22,1.71,2.15,6.580E-01,7.382E-02,7.238E-03,1.579190E-02,
2013-11-22,2.15,2.97,4.434E-01,3.616E-02,4.434E-03,8.868703E-03,
2013-11-22,2.97,4.02,2.295E-01,1.900E-02,2.295E-03,3.442030E-03,
2013-11-22,4.02,5.90,8.284E-02,6.948E-03,8.284E-04,1.242629E-03,
2013-11-22,5.90,7.09,4.643E-02,5.510E-03,4.643E-04,6.964949E-04,
2013-11-22,7.09,8.48,2.865E-02,3.840E-03,2.865E-04,4.297990E-04,
2013-11-22,8.48,11.00,1.465E-02,1.973E-03,1.465E-04,2.198169E-04,
2013-11-22,11.00,16.60,5.427E-03,7.636E-04,5.427E-05,8.141062E-05,
2013-11-22,16.60,22.80,1.638E-03,3.287E-04,1.638E-05,2.457041E-05,
2013-11-22,22.80,41.90,5.945E-04,1.030E-04,5.945E-06,8.916989E-06,
2013-11-23,1.00,1.33,1.054E+00,1.674E-01,1.582E-02,3.057669E-02,
2013-11-23,1.33,1.71,7.482E-01,1.023E-01,9.726E-03,2.020074E-02,
2013-11-23,1.71,2.15,5.065E-01,6.591E-02,5.572E-03,1.215719E-02,
2013-11-23,2.15,2.97,4.487E-01,3.599E-02,4.487E-03,8.974315E-03,
2013-11-23,2.97,4.02,1.912E-01,1.726E-02,1.912E-03,2.867977E-03,
2013-11-23,4.02,5.90,1.058E-01,7.873E-03,1.058E-03,1.586272E-03,
2013-11-23,5.90,7.09,4.450E-02,5.416E-03,4.450E-04,6.675672E-04,
2013-11-23,7.09,8.48,2.930E-02,3.865E-03,2.930E-04,4.395619E-04,
2013-11-23,8.48,11.00,1.479E-02,1.976E-03,1.479E-04,2.219103E-04,
2013-11-23,11.00,16.60,5.294E-03,7.481E-04,5.294E-05,7.941496E-05,
2013-11-23,16.60,22.80,1.389E-03,2.998E-04,1.389E-05,2.082969E-05,
2013-11-23,22.80,41.90,4.142E-04,9.071E-05,4.142E-06,6.213538E-06,
2013-11-24,1.00,1.33,1.083E+00,1.668E-01,1.625E-02,3.140836E-02,
2013-11-24,1.33,1.71,7.378E-01,1.001E-01,9.591E-03,1.992035E-02,
2013-11-24,1.71,2.15,7.166E-01,7.678E-02,7.883E-03,1.719891E-02,
2013-11-24,2.15,2.97,4.550E-01,3.660E-02,4.550E-03,9.099981E-03,
2013-11-24,2.97,4.02,2.152E-01,1.817E-02,2.152E-03,3.227330E-03,
2013-11-24,4.02,5.90,1.070E-01,7.830E-03,1.070E-03,1.604326E-03,
2013-11-24,5.90,7.09,4.483E-02,5.425E-03,4.483E-04,6.724956E-04,
2013-11-24,7.09,8.48,2.956E-02,3.852E-03,2.956E-04,4.434163E-04,
2013-11-24,8.48,11.00,9.724E-03,1.629E-03,9.724E-05,1.458637E-04,
2013-11-24,11.00,16.60,4.176E-03,6.523E-04,4.176E-05,6.264745E-05,
2013-11-24,16.60,22.80,1.578E-03,3.314E-04,1.578E-05,2.367172E-05,
2013-11-24,22.80,41.90,3.690E-04,8.517E-05,3.690E-06,5.535525E-06,
2013-11-25,1.00,1.33,9.727E-01,1.641E-01,1.459E-02,2.820805E-02,
2013-11-25,1.33,1.71,6.953E-01,1.003E-01,9.039E-03,1.877289E-02,
2013-11-25,1.71,2.15,5.837E-01,6.885E-02,6.421E-03,1.400926E-02,
2013-11-25,2.15,2.97,4.002E-01,3.443E-02,4.002E-03,8.003273E-03,
2013-11-25,2.97,4.02,2.216E-01,1.848E-02,2.216E-03,3.324228E-03,
2013-11-25,4.02,5.90,9.093E-02,7.310E-03,9.093E-04,1.363969E-03,
2013-11-25,5.90,7.09,4.496E-02,5.455E-03,4.496E-04,6.743668E-04,
2013-11-25,7.09,8.48,3.101E-02,3.988E-03,3.101E-04,4.651671E-04,
2013-11-25,8.48,11.00,1.162E-02,1.757E-03,1.162E-04,1.742988E-04,
2013-11-25,11.00,16.60,4.231E-03,6.597E-04,4.231E-05,6.346995E-05,
2013-11-25,16.60,22.80,2.115E-03,3.729E-04,2.115E-05,3.172189E-05,
2013-11-25,22.80,41.90,4.990E-04,9.610E-05,4.990E-06,7.485433E-06,
2013-11-26,1.00,1.33,9.537E-01,1.537E-01,1.431E-02,2.765700E-02,
2013-11-26,1.33,1.71,9.259E-01,1.147E-01,1.204E-02,2.500035E-02,
2013-11-26,1.71,2.15,7.456E-01,7.631E-02,8.201E-03,1.789408E-02,
2013-11-26,2.15,2.97,4.317E-01,3.584E-02,4.317E-03,8.634394E-03,
